card_number,player,team,set_name,year,sport,category,insert_name,is_rookie,is_auto,is_mem,variations,var_images
70YA-JR,Jim Rice,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-JS,Juan Soto,Washington Nationals,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-JSO,Jorge Soler,Kansas City Royals,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-KA,Keegan Akin,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-KBH,Ke'Bryan Hayes,Pittsburgh Pirates,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-KW,Kerry Wood,Chicago Cubs,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-LG,Luis Gonzalez,Arizona Diamondbacks,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-LM,Lance McCullers Jr.,Houston Astros,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-MG,Mitch Garver,Minnesota Twins,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-MK,Mitch Keller,Pittsburgh Pirates,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-MM,Mike Mussina,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-MMA,Mark Mathias,Milwaukee Brewers,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-MMO,Mickey Moniak,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-MT,Mike Trout,Angels,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-NG,Nomar Garciaparra,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-NP,Nate Pearson,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-OV,Omar Vizquel,Cleveland Indians,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-RA,Ronald Acuña Jr.,Atlanta Braves,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-RH,Ryan Howard,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-RM,Ryan Mountcastle,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-SG,Steve Garvey,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-SH,Sam Hilliard,Colorado Rockies,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-SHU,Sam Huff,Texas Rangers,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-SM,Sean Murphy,Oakland Athletics,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-SR,Seth Romero,Washington Nationals,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-SS,Sterling Sharp,Miami Marlins,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-TA,Tim Anderson,Chicago White Sox,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-TAN,Tejay Antone,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-TE,Tommy Edman,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-TG,Tony Gonsolin,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-TH,Trevor Hoffman,San Diego Padres,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-THA,Tom Hatch,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-TM,Tino Martinez,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-TR,Tim Raines,Chicago White Sox,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-TT,Touki Toussaint,Atlanta Braves,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-TW,Taylor Widener,Arizona Diamondbacks,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-YK,Yusei Kikuchi,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70YA-YM,Yermin Mercedes,Chicago White Sox,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-YR,Yohan Ramirez,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,True,True,False,[],{}
70YA-ZP,Zach Plesac,Cleveland Indians,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Autographs,False,True,False,[],{}
70DA-AG,Roberto Alomar,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-AG,Vladimir Guerrero Jr.,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-AT,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-AT,Ronald Acuña Jr.,Atlanta Braves,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-BB,Jeff Bagwell,Houston Astros,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-BB,Alex Bregman,Houston Astros,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-GM,Bob Gibson,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-GM,Yadier Molina,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-GR,Tim Raines,Montréal Expos,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-GR,Vladimir Guerrero,Montréal Expos,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-GT,Mike Trout,Angels,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-GT,Ken Griffey Jr.,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-JA,Chipper Jones,Atlanta Braves,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-JA,Ronald Acuña Jr.,Atlanta Braves,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-KB,Clayton Kershaw,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-KB,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-MC,Mark McGwire,Oakland Athletics,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-MC,Matt Chapman,Oakland Athletics,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-MO,Pedro Martinez,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-MO,David Ortiz,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-OD,Rafael Devers,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-OD,David Ortiz,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-RJ,Cal Ripken Jr.,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-RJ,Derek Jeter,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-SM,Greg Maddux,Chicago Cubs,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-SM,Ryne Sandberg,Chicago Cubs,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-TO,Shohei Ohtani,Angels,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-TO,Mike Trout,Angels,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-WA,Larry Walker,Colorado Rockies,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
70DA-WA,Nolan Arenado,Colorado Rockies,2021 Topps Series 1,2021,baseball,Auto,70 Years of Baseball Dual Autos,False,True,False,[],{}
SIS-1,Christian Yelich,Milwaukee Brewers,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-2,Clayton Kershaw,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-3,Aaron Judge,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-5,Cal Ripken Jr.,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-6,Anthony Rizzo,Chicago Cubs,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-8,Carlos Carrasco,Cleveland Indians,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-9,Pete Alonso,New York Mets,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-11,Derek Jeter,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-12,Yadier Molina,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-13,Don Mattingly,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-15,Pedro Martinez,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-16,CC Sabathia,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-19,Ken Griffey Jr.,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-20,David Ortiz,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-23,Mike Piazza,New York Mets,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
SIS-25,Edgar Martinez,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,Stars in Service Auto,False,True,False,[],{}
PDC-1,Mike Trout,Angels,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-3,Cal Ripken Jr.,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-4,Pedro Martinez,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-6,Johnny Bench,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-7,Nolan Ryan,Texas Rangers,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-9,Clayton Kershaw,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-10,Frank Thomas,Chicago White Sox,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-11,Reggie Jackson,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-12,Derek Jeter,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-14,Ken Griffey Jr.,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-15,Ichiro,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-16,Mariano Rivera,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-18,Mike Piazza,New York Mets,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-20,Wade Boggs,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-21,Ozzie Smith,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
PDC-22,Robin Yount,Milwaukee Brewers,2021 Topps Series 1,2021,baseball,Auto,Topps Platinum Die Cuts Auto,False,True,False,[],{}
TE-1,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-2,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-3,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-4,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-5,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-6,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-7,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-8,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-9,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-10,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-11,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-12,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-13,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-14,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-15,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-16,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-17,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-18,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-19,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-20,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-21,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-22,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-23,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-24,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-25,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-26,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-27,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-28,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-29,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
TE-30,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 1,2021,baseball,Auto,Cody Bellinger Highlights Auto,False,True,False,[],{}
86A-AP,A.J. Puk,Oakland Athletics,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-AJ,Aaron Judge,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-ABO,Alec Bohm,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-ABR,Alex Bregman,Houston Astros,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-AG,Alex Gordon,Kansas City Royals,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-AD,Andre Dawson,Chicago Cubs,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-AY,Andy Young,Arizona Diamondbacks,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-ARE,Anthony Rendon,Angels,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-BBU,Beau Burrows,Detroit Tigers,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-BD,Bobby Dalbec,Boston Red Sox,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-BSI,Brady Singer,Kansas City Royals,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-BBI,Brandon Bielak,Houston Astros,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-BL,Brandon Lowe,Tampa Bay Rays,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-BHA,Bryce Harper,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-CR,Cal Ripken Jr.,Baltimore Orioles,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-CF,Carlton Fisk,Chicago White Sox,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-CM,Casey Mize,Detroit Tigers,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-CBI,Cavan Biggio,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-CCS,CC Sabathia,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-CY,Christian Yelich,Milwaukee Brewers,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-CPA,Cristian Pache,Atlanta Braves,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-DMU,Dale Murphy,Atlanta Braves,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-DJO,Daniel Johnson,Cleveland Indians,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-DST,Darryl Strawberry,New York Mets,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-DVA,Daulton Varsho,Arizona Diamondbacks,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-DAS,Dave Stewart,Oakland Athletics,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-DE,Dennis Eckersley,Oakland Athletics,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-DJ,Derek Jeter,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-DM,Don Mattingly,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-DGO,Dwight Gooden,New York Mets,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-DC,Dylan Carlson,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-EAL,Eddy Alvarez,Miami Marlins,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-EM,Edgar Martinez,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-EA,Elvis Andrus,Texas Rangers,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-EW,Evan White,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-FT,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-FTH,Frank Thomas,Chicago White Sox,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-FF,Freddie Freeman,Atlanta Braves,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-GC,Gerrit Cole,New York Yankees,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-HR,Hyun-Jin Ryu,Toronto Blue Jays,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-I,Ichiro,Seattle Mariners,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-JA,Jim Abbott,Angels,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-JAD,Jo Adell,Angels,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-JB,Joey Bart,San Francisco Giants,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-JG,Joey Gallo,Texas Rangers,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-JKR,John Kruk,Philadelphia Phillies,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-JSM,John Smoltz,Atlanta Braves,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-JBN,Johnny Bench,Cincinnati Reds,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-JMA,Jorge Mateo,San Diego Padres,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-JAA,Jose Altuve,Houston Astros,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-JC,Jose Canseco,Oakland Athletics,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-BELL,Josh Bell,Pittsburgh Pirates,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-JSO,Juan Soto,Washington Nationals,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-KL,Kenny Lofton,Cleveland Indians,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-KW,Kerry Wood,Chicago Cubs,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-KHI,Keston Hiura,Milwaukee Brewers,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-KM,Ketel Marte,Arizona Diamondbacks,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-KWO,Kolten Wong,St. Louis Cardinals,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-KBU,Kris Bubic,Kansas City Royals,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,True,True,False,[],{}
86A-KS,Kyle Schwarber,Chicago Cubs,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
86A-LW,Larry Walker,Colorado Rockies,2021 Topps Series 1,2021,baseball,Auto,1986 Topps Baseball Auto,False,True,False,[],{}
