"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"ENDLESS COMICS, GAMES & CARDS","440-A ST FRANCOIS ST","FLORISSANT","MO","US","63031","(314) 837-7333","","","","{Comics,TCG,Games}","","https://rarecoinllc.wixsite.com/rarecoins","email: intl-segmenter@11.7.10, core-js-bundle@3.2.1, focus-within-polyfill@5.0.9 | facebook: http://www.facebook.com/RareCoinLLC | instagram: http://instagram.com/wix | enriched:yes","","directory_list","false","true"
"ENDLESS COMICS, GAMES & CARDS #2","10 TRIAD SOUTH DRIVE","SAINT PETERS","MO","US","63304","(636) 244-2490","","","","{Comics,TCG,Games}","","WWW.ENDLESSCGC.COM","facebook: http://www.facebook.com/2008 | instagram: https://www.instagram.com/endlesscgc | enriched:yes","","directory_list","false","true"
"Eclipse Books and Comics","814 North Pine Street","Rolla","MO","US","65401","+1-573-364-4301","37.9504603","-91.7712811","","{Comics}","Mo-Th 11:00-18:00; Fr-Sa 11:00-20:00; Su 12:00-18:00","http://www.eclipsebookscomics.com/","OSM way/727163457 | email: eclipsebooksandcomics@gmail.com | facebook: https://www.facebook.com/EclipseBooksComics | enriched:yes","","osm","false","true"
"Gift Shops |SaintLouis,MO- Manta.com","","St Louis","MO","US","","(314) 345-0924","","","","{Cards}","","https://www.manta.com/mb_55_B63B302W_BOV/gift_shop/saint_louis_mo","email: support@rakhibandhan.com | facebook: https://facebook.com/mantacom | enriched:yes","","ddg_pass2","false","true"
"GiftShops|SaintLouis,MO- Manta.com","","St Louis","MO","US","","(314) 345-0924","","","","{Cards}","","https://www.manta.com/mb_55_B63B302W_BOV/gift_shop/saint_louis_mo","email: support@rakhibandhan.com | facebook: https://facebook.com/mantacom | enriched:yes","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Springfield,MO- Manta.com","","Springfield","MO","US","","(417) 766-9421","","","","{Games,Collectibles}","","https://www.manta.com/mb_55_B63B1000_BQ1/hobby_toy_and_game_shops/springfield_mo","facebook: https://facebook.com/mantacom | enriched:yes","","ddg_pass2","false","true"
"HobbyTown","6265 North Oak Trafficway","Oakview","MO","US","64118","+1-816-459-9590","39.2076933","-94.5755235","","{Hobby}","","https://www.bing.com/aclick?ld=e8IZhObd1W4jRxQfAjyDM-VDVUCUzqg-OCVRKWxK9-6xE_qsCvStGaeSAcyFlpZwpxXH20dVEfHkwhB4WsEmBmG5LxvwgeiDu_Q2Un0tX8yl2KIyi0Shga46k_11EYCuW9enCur_6uxvyfS6hpZ22E5kGWTKFMZadAFc77nfWqgofM808dPDVKmROB3ZnjCil-ZjM47g&u=aHR0cCUzYSUyZiUyZnd3dy5ob2JieXRvd24uY29tJTNmbXNjbGtpZCUzZDAwNGQ0MTAwNmJlMDFjOTZhMDg1MjhkYWRjYzY5ZTAzJTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkSFQtTVMtU0VBLUItU0FMLU1JWC10Uk9BUy1CcmFuZGVkJTI2dXRtX3Rlcm0lM2Rob2JieXRvd24lMjUyMHVzYSUyNnV0bV9jb250ZW50JTNkaG9iYnl0b3duJTI1MjAtJTI1MjBw&rlid=004d41006be01c96a08528dadcc69e03","OSM node/9570141351 | facebook: https://www.facebook.com/hobbytown | instagram: https://www.instagram.com/hobbytown | enriched:yes","","osm","false","true"
"Hobbytown Usa on Peachtree Dr in Columbia, MO","3906 Peachtree Dr","Columbia","MO","US","","573-817-0698","","","","{Collectibles}","","https://hobby-stores.cmac.ws/hobbytown-usa/1325/","facebook: https://www.facebook.com/pg | enriched:yes","","ddg_pass2","false","true"
"KC'S FINEST SPORTS CARDS AND MEMORABILIA LLC","943 W LIBERTY DR","LIBERTY","MO","US","64068","(816) 429-7060","","","","{Sports,TCG,Collectibles}","","https://www.ebay.com/b/Sports-Memorabilia-Cards-Fan-Shop-Wholesale-Lots/56080/bn_1865506","ebay: https://www.ebay.com/sch/i.html | enriched:yes","","directory_list","false","true"
"KC'S FINEST SPORTS CARDS AND MEMORABILIA LLC 002","792 SW US-40 SUITE B","BLUE SPRINGS","MO","US","64015","(816) 224-3281","","","","{Sports,TCG,Collectibles}","","https://canada.hibid.com/lots/40171/antiques-and-collectibles/collectibles/sports-cards---memorabilia?apage=4","email: bootswatch@5.1.3, andrew@kitsonauctions.com, herronauctionrealty@gmail.com | facebook: https://www.facebook.com/HiBid-Auctions-1629682487249102 | instagram: https://www.instagram.com/hibidauctions | enriched:yes","","directory_list","false","true"
"M & S SPORTSCARDS","623 NW MOCK AVE","BLUE SPRINGS","MO","US","64014","(816) 295-5368","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/missouri/blue-springs/sports-card-store/2016766458-m-and-s-sports-cards","facebook: https://facebook.com/pages | enriched:yes","","directory_list","false","true"
"RESTLESSCRAFT BREAKERS SPORTS AND GAMING","235 JUNGERMANN ROAD, SUITE 108","SAINT PETERS","MO","US","63376","(636) 317-1410","","","","{Sports}","","https://restlesscraftbreakers.com/","","","directory_list","false","true"
"RIGHT OFF THE BAT CARDS & COLLECTIBLES","43 COURT SQ","WEST PLAINS","MO","US","65775","(417) 293-7247","","","","{TCG,Collectibles}","","https://www.sportscardshops.org/missouri/west-plains/","email: leaflet@1.9.4 | enriched:yes","","directory_list","false","true"
"Sets","136 E Pershing St","Springfield","MO","US","","(417)7715176","","","","{Cards}","","https://cardshopmissouri.tcgplayerpro.com/groups/pokemon","email: online@5cgaming.com | facebook: https://www.facebook.com/cardshopmissouri | enriched:yes","","ddg_targeted","false","true"
"Southern Hobby St Louis","10806 Ambassador Blvd","St Louis","MO","US","","800-558-7060","","","","{Collectibles}","","https://www.sportscard-stores.com/store/1053/st-louis/southern-hobby-st-louis","enriched:yes","","ddg_pass2","false","true"
"Sports Card Dugout in Saint Louis, MO 63119","8041 Watson Rd Suite B inSaintLouis","St Louis","MO","US","","314-963-9666","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/missouri/saint-louis/sports-memorabilia-store/3744184-sports-card-dugout","enriched:yes","","ddg_targeted","false","true"
"TM Memorabilia in Columbia, MO 65203","2300 Bernadette Dr inColumbia","Columbia","MO","US","","636-346-9940","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/missouri/columbia/sports-memorabilia-store/2015496400-tm-memorabilia","enriched:yes","","ddg_pass2","false","true"
"TRADING CARD MARKET","14208 MANCHESTER RD","MANCHESTER","MO","US","63011","(314) 706-1404","","","","{TCG}","","WWW.TRADINGCARDMARKET.COM","facebook: https://www.facebook.com/tradingcardmarket | instagram: https://www.instagram.com/tradingcardmarket | enriched:yes","","directory_list","false","true"
"The Dugout","","Columbia","MO","US","","(573) 442-5116","","","","{Cards}","","https://www.sportscard-stores.com/store/1165/columbia/dugout","enriched:yes","","ddg_targeted","false","true"
"Valhalla's Gate Games","2525 Bernadette Drive","Columbia","MO","US","65203","+15734429909","38.9669274","-92.3764089","","{Games}","","https://www.valhallasgate.com/","OSM node/12804276648 | facebook: http://www.facebook.com/valhallasgate | instagram: https://instagram.com/valhallas_gate_games | enriched:yes","","osm","false","true"
"BLUFF CITY MEMORABILIA","5915 GETWELL RD","SOUTHAVEN","MS","US","38672","(662) 655-5162","","","","{Collectibles}","","https://www.bing.com/aclick?ld=e8OSq86NROfLj98vuXntG3jjVUCUyFU_VKxJoMr6AGrDogW0PYd6ouyWGfAajPvkoM4FOeDMEqY0_DUcbSzAT4fEC56QGlYkkm6nFH2I27kwUzYR0bqt19duZkMxenznLkXbg7gCgQKrlwZvZC023ktzL66gq-Tm1Fx4ePfY6Q-lEapfnSWUYJZ5AlSjdvrX9HH9so6g&u=aHR0cHMlM2ElMmYlMmZ3d3cuZWJheS5jb20lMmZzY2glMmZpLmh0bWwlM2Zfbmt3JTNkbWVtb3JhYmlsaWElMjUyMGNvbGxlY3RpYmxlcyUyNm5vcm92ZXIlM2QxJTI2bWtldnQlM2QxJTI2bWtyaWQlM2Q3MTEtMTc0NTk1LTgwMzAxNi0wJTI2bWtjaWQlM2QyJTI2bWtzY2lkJTNkMTAyJTI2a2V5d29yZCUzZG1lbW9yYWJpbGlhJTI1MjBjb2xsZWN0aWJsZXMlMjZjcmxwJTNkXyUyNk1UX0lEJTNkJTI2Z2VvX2lkJTNkJTI2cmxzYXRhcmdldCUzZGt3ZC03Njc2MDExMTg1NzQzNyUzYWxvYy0xOTAlMjZhZHBvcyUzZCUyNmRldmljZSUzZGMlMjZta3R5cGUlM2QlMjZsb2MlM2Q2NTE1MiUyNnBvaSUzZDU1NzE1JTI2YWJjSWQlM2QxMDI4NjYwNyUyNmNtcGduJTNkNjA1NDgwMzc0JTI2c2l0ZWxuayUzZCUyNmFkZ3JvdXBpZCUzZDEyMjgxNTU2MDU1OTYwOTklMjZuZXR3b3JrJTNkbyUyNm1hdGNodHlwZSUzZHAlMjZtc2Nsa2lkJTNkOTQyMDg2YWFiOTA1MThlMjE1MGRlZjcwMGUzZjdlMDY&rlid=942086aab90518e2150def700e3f7e06","ebay: https://www.ebay.com/sch/i.html | enriched:yes","","directory_list","false","true"
"Bluff City Cards & Sports Memorabilia","5915 Getwell Rd STE A4Southaven","Southaven","MS","US","","(662) 655-5162","","","","{Sports,TCG,Collectibles}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=1266","facebook: http://www.facebook.com/pages | enriched:yes","","ddg_targeted","false","true"
"Hobby, Toy, andGameShops|Hattiesburg,MS- Manta.com","","Hattiesburg","MS","US","","(601) 602-4736","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_AUH/hobby_toy_and_game_shops/hattiesburg_ms","facebook: https://facebook.com/mantacom | enriched:yes","","ddg_pass2","false","true"
"KwikShop-Southaven,MS38671","","Southaven","MS","US","","(662) 349-1470","","","","{Cards}","","https://www.storeopeninghours.com/kwik-shop-southaven-ms","facebook: https://www.facebook.com/kwikshopstores | instagram: https://www.instagram.com/kwiktrip | enriched:yes","","ddg_targeted","false","true"
"Mississippi","11370 Highway 49 #HGulfport","Gulfport","MS","US","","228-864-4877","","","","{Cards}","","http://hobbyshopguideusa.com/mississippihobbyshops.htm","enriched:yes","","ddg_pass2","false","true"
"Mississippi Hobby Shops","1046 3711 Standing Pine Rd Carthage","Jackson","MS","US","","(601) 259-1046","","","","{Collectibles}","","https://www.localhobbyshops.net/Mississippi/","email: leaflet@1.9.4 | enriched:yes","","ddg_pass2","false","true"
"One Up TCG Hattiesburg","","Hattiesburg","MS","US","","601-336-5532","","","","{TCG}","","https://www.lgsfinder.org/mississippi/hattiesburg/one-up-tcg-hattiesburg-hattiesburg","email: leaflet@1.9.4 | facebook: https://www.facebook.com/profile.php | enriched:yes","","ddg_pass2","false","true"
"P&T Trading Cards & Collectibles","","Gulfport","MS","US","","228-206-0884","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/mississippi/gulfport/pt-trading-cards-collectibles-gulfport","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"P&T Trading Cards & Collectibles – Gulfport, Mississippi ...","","Gulfport","MS","US","","228-206-0884","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/mississippi/gulfport/pt-trading-cards-collectibles-gulfport","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"Play And Talk Gulfport Outlet Mall","","Gulfport","MS","US","","228-239-9526","","","","{Cards}","","https://www.lgsfinder.org/mississippi/gulfport/play-and-talk-gulfport-outlet-mall-video-games-pokemon-cards-anime-gulfport","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"Shopping|Southaven,MS- Manta.com","","Southaven","MS","US","","(662) 912-4110","","","","{Cards}","","https://www.manta.com/mb_53_B6_B0M/shopping/southaven_ms","facebook: https://facebook.com/mantacom | enriched:yes","","ddg_pass2","false","true"
"Sportscards International Jackson MS, 39216","1992 and incorporated in Mississippi. Current estimates show this company has an annual revenue of 65000 and employs a staff of approximately 1. Contact Sportscards International Inc 3220 North State StreetJackson","Jackson","MS","US","","(601) 366-1115","","","","{Sports,TCG}","","https://www.manta.com/c/mm417zq/sportscards-international-inc","facebook: https://facebook.com/mantacom | enriched:yes","","ddg_pass2","false","true"
"Van's Comics, Cards and Games","731 South Pear Orchard Road","Jackson","MS","US","","(601) 898-9950","","","","{Comics,TCG,Games}","","https://vansccg.com/","facebook: https://www.facebook.com/vansccg | instagram: https://www.instagram.com/vansccg | enriched:yes","","ddg_targeted","false","true"
"Action Cards and Collectibles","","Great Falls","MT","US","","406-453-6629","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/montana/great-falls/action-cards-and-collectibles-great-falls","email: leaflet@1.9.4 | facebook: https://www.facebook.com/Action-Cards-and-Collectibles-115339008562171 | enriched:yes","","ddg_targeted","false","true"
"Action Cards and Collectibles – Great Falls, Montana","","Great Falls","MT","US","","406-453-6629","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/montana/great-falls/action-cards-and-collectibles-great-falls","email: leaflet@1.9.4 | facebook: https://www.facebook.com/Action-Cards-and-Collectibles-115339008562171 | enriched:yes","","ddg_pass2","false","true"
"Bozeman Sports Cards","","Bozeman","MT","US","","406-253-8098","","","","{Sports,TCG}","","https://www.lgsfinder.org/montana/bozeman/bozeman-sports-cards-bozeman","email: leaflet@1.9.4 | enriched:yes","","ddg_pass2","false","true"
"GET EXCITED Cards & Collectibles","","Billings","MT","US","","406-534-4810","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/montana/billings/get-excited-cards-collectibles-billings","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"GET EXCITED Cards & Collectibles – Billings, Montana","","Billings","MT","US","","406-534-4810","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/montana/billings/get-excited-cards-collectibles-billings","email: leaflet@1.9.4 | enriched:yes","","ddg_pass2","false","true"
"His and Hers Coins","622 Central Ave","Great Falls","MT","US","","406-761-5475","","","","{Cards}","","https://www.sportscard-stores.com/store/715/great-falls/his-and-hers-coins","enriched:yes","","ddg_targeted","false","true"
"Kab Sports Cards & Collectables","2059 BROADWATER AVE","Billings","MT","US","","(406) 702-1509","","","","{Sports,TCG}","","http://kabsportscards.com/","email: kabsportscards@hotmail.com | facebook: https://www.facebook.com/kabsportscards | instagram: https://instagram.com/kabsportscards | enriched:yes","","ddg_targeted","false","true"
"MILLER SPORTS CARDS & COLLECTIBLES","1245 N MISSION ST","","MT","US","","(989) 263-6812","","","","{Sports,TCG,Collectibles}","","https://www.bing.com/aclick?ld=e8cO5n7RgKHdl0EMnhNX9y6zVUCUyFyz9WL72gxI5yo6eWFm57FRzOLcHwkMiU8eu3CspNpqX2R7dekuKaM2fkuRNQ-cRGFaYmdaEDKmrStUh7WHF6-hRtHtWJqtIwCqeAAdXdwTHKkC0t78t5KLE2A3ji0lB5BpCi14qSBw8OoPkWk4Hf9-widPs773Qz4RaN5imOCA&u=aHR0cHMlM2ElMmYlMmZzcG9ydHMuaGEuY29tJTNmdHlwZSUzZG1zbl9zcG9ydHMlMjUyMG1lbW9yYWJpbGlhJTI1MjBzdG9yZXNfcS1NSUxMRVIlMjUyMFNQT1JUUyUyNTIwQ0FSRFMlMjUyMENPTExFQ1RJQkxFUyUyNTIwTVQtY2lkLTc3NDQ3MDQ3NzkyNTMwLW10LWJwLWNsa3NyYy1rdy1kZXZpY2UtYy1jbXBuaWQtMzE1MDQ5NTA4LWFkZ3BpZC0xMjM5MTUwNjQ3ODY5MTMzLW5pZC1v&rlid=eb5aa4a30c281f497b40cd79bb6a88ec","enriched:yes","","directory_list","false","true"
"Mt. Penn Sports Cards We Serve Memories Every Day – Reading ...","","Reading","MT","US","","610-779-5282","","","","{Sports,TCG}","","https://www.lgsfinder.org/pennsylvania/reading/mt-penn-sports-cards-we-serve-memories-every-day-reading","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"My WordPress","2100 Stephens Ave","Missoula","MT","US","","406.493.6665","","","","{Cards}","","https://zootownsportscardsmt.com/","email: rivers@zootownsc.com | facebook: https://www.facebook.com/ZootownSC | instagram: https://www.instagram.com/zootownsportscards | ebay: https://www.ebay.com/str/zootownsportscards | enriched:yes","","ddg_targeted","false","true"
"NASHCARDS","300 PLEASANT GROVE ROAD","STE 340","MT","US","","(615) 470-5313","","","","{TCG}","","https://nashcards.com/","email: %20support@nashcards.com | facebook: https://www.facebook.com/nashcards | instagram: http://instagram.com/nashcards | enriched:yes","","directory_list","false","true"
"Trading Card Shop","","Billings","MT","US","","(406) 534-4810","","","","{TCG}","","https://www.getexcitedcc.com/shop-trading-cards","email: info@getexcitedcc.com | facebook: https://www.facebook.com/profile.php | enriched:yes","","ddg_targeted","false","true"
"ZOOTOWN SPORTS CARDS","2100 STEPHENS AVE, SUITE 102","MISSOULA","MT","US","59801","(406) 493-6665","","","","{Sports,TCG}","","https://www.ebay.com/str/zootownsportscards","ebay: https://www.ebay.com/str/zootownsportscards | enriched:yes","","directory_list","false","true"
"sports cards and memorabilia Great Falls, MT 59401","","Great Falls","MT","US","","(406) 761-5475","","","","{Sports,TCG,Collectibles}","","https://ezlocal.com/mt/great-falls/sports-cards-and-memorabilia","facebook: https://www.facebook.com/EZlocal | instagram: https://www.instagram.com/ezlocalpro | enriched:yes","","ddg_targeted","false","true"
"AAA Collectibles","100 W John St, Suite F","Matthews","NC","US","","(704) 847-5901","","","charlotte","{Sports,Vintage,Singles,Boxes,Memorabilia}","Tue-Sat 10am-6pm; Sun 12-5pm","https://aaacollectibles.com/","~10 million cards; largest singles inventory within 100+ miles; vintage from early 1900s tobacco cards; authorized Topps/Panini/Upper Deck | email: aaacollectibles@carolina.rr.com | facebook: https://www.facebook.com/AAA-Collectibles-Inc-127081473968617 | instagram: https://www.instagram.com/aaacollectiblesinc | enriched:yes","","manual","false","true"
"Amusement Services |Salisbury,NC- Manta.com","1 Woodland Road","Salisbury","NC","US","","(704) 638-9873","","","","{Cards}","","https://www.manta.com/mb_54_B73E7_FDY/amusement_services/salisbury_nc","enriched:yes","","ddg_pass2","false","true"
"Atomic Empire","3400 Westgate Drive, Suite 14B","Durham","NC","US","27707","+1-800-918-3985;+1-919-490-7900","35.9659711","-78.9629442","","{Games}","Mo-Fr 11:00-23:00; Sa 10:00-22:00; Su 11:00-18:00","https://www.atomicempire.com","OSM node/5941203113 | facebook: https://www.facebook.com/groups | enriched:yes","","osm","false","true"
"BPCS Hobbies","8918 Juniper Lake Road","West End","NC","US","27376","+19102158066","35.2139234","-79.5094307","","{Hobby}","","https://www.chamberofcommerce.com/business-directory/north-carolina/west-end/doll-store/2004038922-bpcs-hobbies","OSM node/10126889268 | enriched:yes","","osm","false","true"
"Batters Up Trading Cards","3100 Dr. M.L. King Jr. Boulevard","New Bern","NC","US","","252-634-2273","","","","{TCG}","","https://www.sportscard-stores.com/store/329/new-bern/batters-up-trading-cards","enriched:yes","","ddg_pass2","false","true"
"Billy Reagan Collectibles","367 Pocomoke Road","Franklinton","NC","US","27525","+1 919-229-5440","36.0937721","-78.4796796","","{Comics}","Mo-Fr 10:00-14:00; Sa-Su 10:00-17:00","https://www.billyreagancollectibles.com/","OSM node/13556749691 | email: billyreagancollectibles@gmail.com | facebook: https://www.facebook.com/profile.php | instagram: https://www.instagram.com/canopieman1 | ebay: https://www.ebay.com/str/billyreagancollectibles | enriched:yes","","osm","false","true"
"Buy & Sell Sports Cards Eastern NC","","Greenville","NC","US","","(252) 284-3015","","","","{Sports,TCG}","","https://eastcarolinacollectibles.com/sports-cards","email: info@eastcarolinacollectibles.com | facebook: https://www.facebook.com/eastcarolinacollectibles | enriched:yes","","ddg_pass2","false","true"
"Buzz City Games","4 Union Street North","Concord","NC","US","28025","+1 980-439-8946","35.4106812","-80.5813471","","{Games}","","https://www.explorecabarrus.com/businesses/buzz-city-games/","OSM node/9550358516 | email: hey@explorecabarrus.com, donnacarpenter@explorecabarrus.com, johnmills@explorecabarrus.com | facebook: https://www.facebook.com/tr | enriched:yes","","osm","false","true"
"CARDIACS OF KANNAPOLIS LLC","133 West Ave","KANNAPOLIS","NC","US","28081","(704) 935-3489","","","","{TCG}","","www.TheCARDIACS.com","email: cardiacs@thecardiacs.com | facebook: https://facebook.com/CardiacsSports | instagram: https://instagram.com/cardiacssports | enriched:yes","","directory_list","false","true"
"CARDIACS Sports & Memorabilia","133 West Ave","Kannapolis","NC","US","","(704) 935-3489","","","charlotte","{Sports,Pokemon,Graded Singles,Memorabilia}","Mon-Fri 11am-7pm; Sat 10am-6pm; Sun Closed","https://www.bing.com/aclick?ld=e8m1cevtADEqs6-GSQidb0XDVUCUxCZCg4Hkda94fx0DHDJUn2Bk-kYFDXLeChJBbR6tSsTh8EYLnZL-ZphkJv8WzQJ7hP_e7OVd8HQZt2YmkR02LtlHQec6Oz817YwBOxqgnqyoCaqZiePQPneN52jZFy6E0QlHPTKUG5EQwsJymY4ZZtYoUep8gEYMholq2yW_2kRg&u=aHR0cHMlM2ElMmYlMmZzcG9ydHMuaGEuY29tJTNmdHlwZSUzZG1zbl9zcG9ydHMlMjUyMGF1Y3Rpb25fcS1DQVJESUFDUyUyNTIwU3BvcnRzJTI1MjBNZW1vcmFiaWxpYSUyNTIwS2FubmFwb2xpcyUyNTIwTkMtY2lkLTc3Mzc4MzI4ODQ4ODAzLW10LWJwLWNsa3NyYy1rdy1kZXZpY2UtYy1jbXBuaWQtMzE1MDQ5NDc5LWFkZ3BpZC0xMjM4MDUxMTM2ODkxOTMyLW5pZC1v&rlid=ba28342d796912712e085df7ce3de3ea","6000+ sq ft; buy/sell/trade; autographed items; also has Apex NC location | enriched:yes","","manual","false","true"
"CARDS AT THE CAGES","3917 W GATE CITY BLVD","GREENSBORO","NC","US","27407","(336) 851-0506","","","","{TCG}","","https://cards-at-the-cages-nc.myshopify.com/","enriched:yes","","directory_list","false","true"
"CARDSINFINITY","279 MACDOUGALL DRIVE","WEST END","NC","US","27376","(910) 466-9091","","","","{TCG}","","https://cardsinfinity.com/","enriched:yes","","directory_list","false","true"
"CURRY’S COLLECTIBLES","5539 WEST MARKET ST.","GREENSBORO","NC","US","","(336) 500-8478","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/north-carolina/greensboro/collectibles-store/2023666224-curry-s-collectibles","enriched:yes","","directory_list","false","true"
"Carolina Card Connection","1080 Crossroad Dr","Statesville","NC","US","","704-878-2201","","","","{TCG}","","https://www.sportscard-stores.com/store/453/statesville/carolina-card-connection","enriched:yes","","ddg_pass2","false","true"
"Catch Em Collectibles","9630 Sherrill Estates Rd, Suite A","Huntersville","NC","US","","(980) 308-4138","","","charlotte","{Pokemon,Anime,TCG}","Tue-Fri 3:30-8pm; Sat 10am-8pm; Sun 12-6pm; Mon Closed","https://www.catchemcollectiblesnc.com/","Family-owned; specializes in vintage & modern Pokemon; anime products | email: intl-segmenter@11.7.10, core-js-bundle@3.2.1, focus-within-polyfill@5.0.9 | facebook: https://facebook.com/catchemcollectible | instagram: https://instagram.com/catch.emcollectibles | enriched:yes","","manual","false","true"
"Charlotte Sports Collectibles","5341 Ballantyne Commons Pkwy, Suite 550","Charlotte","NC","US","","(980) 339-8045","","","charlotte","{Sports,Memorabilia,Graded Cards}","","https://charlottesportscollectibles.com/","Premier sports cards & memorabilia; Ballantyne location | email: johndoe@gmail.com | facebook: https://www.facebook.com/cltsportcollect | instagram: https://www.instagram.com/cltsportcollect | ebay: https://www.ebay.com/str/charlottesportscollectibles2018 | enriched:yes","","manual","false","true"
"Collectors World","","Gastonia","NC","US","","704-813-6316","","","","{Cards}","","https://www.facebook.com/people/Collectors-World/100049209775801/","email: jwcworld@yahoo.com | facebook: https://www.facebook.com/people | enriched:yes","","ddg_pass2","false","true"
"Crowemag Toys","3721 Lynn Road, Suite 110","Raleigh","NC","US","27613","+1-919-719-9087","35.8725297","-78.7144408","","{Comics}","Mo,Tu,We,Th 10:00‑20:00; Fr,Sa 10:00‑21:00; Su 10:00‑19:00","https://crowemagtoys.com/","OSM node/5863327599 | email: store@crowemagtoys.com | enriched:yes","","osm","false","true"
"Curiosity Video Games & More","4527 US Highway 220","Summerfield","NC","US","27358-9412","+1-336-298-4775","36.1906446","-79.8917222","","{Collectibles}","Mo-We ""by appointment only""; Th-Sa 14:00-19:00; Su 14:00-18:00","https://www.curiosityvideogames.com/","OSM node/12893625094 | email: curiousgamesnc@gmail.com | facebook: http://facebook.com/curiousgamesnc | tcgplayer: https://curiosity.tcgplayerpro.com | enriched:yes","","osm","false","true"
"Fan-Tastic Cards & Comics","100 District Dr","Asheville","NC","US","","828-505-0933","","","","{Comics,TCG}","","https://golocalasheville.com/business/fan-tastic-cards-comics","email: you@areamazing.com | facebook: https://www.facebook.com/ashevillegrown | instagram: https://www.instagram.com/ashevillegrown | enriched:yes","","ddg_pass2","false","true"
"Ford's Cards & Coins","424 E 36th St #431","Charlotte","NC","US","","(704) 953-1529","","","charlotte","{Sports,Coins}","By appointment only","https://www.fordscards.com/","No storefront - mobile/appointment only; buys collections; pays cash | email: fordscards@gmail.com | facebook: http://www.facebook.com/2008 | instagram: http://instagram.com/fordscards | enriched:yes","","manual","false","true"
"Gamers Alley","401 Cox Rd, Suite 103","Gastonia","NC","US","","(704) 671-2124","","","charlotte","{MTG,Yu-Gi-Oh,Pokemon,Video Games,Comics}","Mon-Sun 11am-9pm (approx)","https://www.gogastonnc.org/places/gamers-alley","Weekly MTG Modern tournament (Wed 7pm); video games & collectibles | email: travelguide@gogastonnc.org | facebook: https://www.facebook.com/tr | instagram: https://www.instagram.com/gogastonnc | enriched:yes","","manual","false","true"
"Geek Games","312 North Salisbury Avenue","Granite Quarry","NC","US","28146","+1-704-209-1116","35.6170124","-80.4474616","","{Collectibles}","Su-Th 11:00-19:00, Fr-Sa 11:00-00:00","https://geekgames.business.site/","OSM node/9816125536 | enriched:yes","","osm","false","true"
"Greensboro's Original Since 1983: This Week’s Comics","","Greensboro","NC","US","","(336) 574-2263","","","","{Comics}","","https://acmecomics.com/this-weeks-comics-merchandise-for-october-30th-2019/","enriched:yes","","ddg_targeted","false","true"
"Home","4225 Western Blvd #600Jacksonville","Jacksonville","NC","US","","(910) 388-4520","","","","{Cards}","","https://www.encsportscards.com/","email: encsportscards@gmail.com, nencsportscards@gmail.com | enriched:yes","","ddg_targeted","false","true"
"HopMeUp","119 South Market Street","Madison","NC","US","27025","+13364278697","36.3869766","-79.9594161","","{Hobby}","","https://www.chamberofcommerce.com/business-directory/north-carolina/madison/hobby-store/2028638935-hopmeup","OSM node/10795131659 | enriched:yes","","osm","false","true"
"IGNITION SPORTS CARDS","412 COLLEGE ROAD SITE 57","WILMINGTON","NC","US","28403","(910) 399-7853","","","","{Sports,TCG}","","https://www.ignitionsportscards.com/ | https://www.ilcovodelnerd.com/","facebook: https://www.facebook.com/ignitionsportscards | instagram: https://www.instagram.com/ignitionsportscards | ebay: https://www.ebay.com/str/coastalsportsbreaks | enriched:yes","","directory_list","false","true"
"Johnston County Cornhole","8969 Cleveland Road","Clayton","NC","US","27520","+1-919-210-7503","35.5659241","-78.5286501","","{Games}","","https://untappd.com/v/johnston-county-cornhole/4918735","OSM node/6697684189 | email: search-insights@0.0.14 | enriched:yes","","osm","false","true"
"Kit Kringle","1520 East Dixie Drive","Asheboro","NC","US","27203","+1-336-629-4398","35.70056","-79.78408","","{Hobby}","Mo-Sa 10:00-21:00, Su 13:00-18:00","https://www.facebook.com/kitkringle","OSM node/7299550047 | email: kit.kringle@yahoo.com | facebook: https://www.facebook.com/KitKringle | enriched:yes","","osm","false","true"
