"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"Fan-Tastic Cards & Comics","100 District Dr","Asheville","NC","US","","828-505-0933","","","","{Comics,TCG}","","https://golocalasheville.com/business/fan-tastic-cards-comics","","","ddg_pass2","false","true"
"Collectors World","","Gastonia","NC","US","","704-813-6316","","","","{Cards}","","https://www.facebook.com/people/Collectors-World/100049209775801/","","","ddg_pass2","false","true"
"MIKE'S COINS AND COLLECTIBLES","","Gastonia","NC","US","","2244301774","","","","{Collectibles}","","https://www.mikescoinsandcollectibles.com/","","","ddg_pass2","false","true"
"Buy & Sell Sports Cards Eastern NC","","Greenville","NC","US","","(252) 284-3015","","","","{Sports,TCG}","","https://eastcarolinacollectibles.com/sports-cards","","","ddg_pass2","false","true"
"Batters Up Trading Cards","3100 Dr. M.L. King Jr. Boulevard","New Bern","NC","US","","252-634-2273","","","","{TCG}","","https://www.sportscard-stores.com/store/329/new-bern/batters-up-trading-cards","","","ddg_pass2","false","true"
"Amusement Services |Salisbury,NC- Manta.com","1 Woodland Road","Salisbury","NC","US","","(704) 638-9873","","","","{Cards}","","https://www.manta.com/mb_54_B73E7_FDY/amusement_services/salisbury_nc","","","ddg_pass2","false","true"
"Score More Sports Salisbury","","Salisbury","NC","US","","(704) 762-9060","","","","{Sports}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=1917","","","ddg_pass2","false","true"
"Carolina Card Connection","1080 Crossroad Dr","Statesville","NC","US","","704-878-2201","","","","{TCG}","","https://www.sportscard-stores.com/store/453/statesville/carolina-card-connection","","","ddg_pass2","false","true"
"The Sports Cave in Bismarck, ND 58504","2906 Morrison Ave #3 inBismarck","Bismarck","ND","US","","701-751-0607","","","","{Sports}","","https://www.chamberofcommerce.com/business-directory/north-dakota/bismarck/collectibles-store/2007088539-the-sports-cave","","","ddg_pass2","false","true"
"Big Nick's Sportscards","3902 13th Ave S #100Fargo","Fargo","ND","US","","701-277-1989","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/383/fargo/big-nicks-sportscards","","","ddg_pass2","false","true"
"Paradox Comics-N-Cards","","Fargo","ND","US","","(701) 239-9505","","","","{Comics,TCG}","","https://www.allbiz.com/business/paradox-comics-n-cards-701-239-9505","","","ddg_pass2","false","true"
"Triple Diamond Sports Cards & Collectibles","0683 Contact us Directions Triple DiamondSportsCards & Collectibles (701) 532-0683 Call now Contact us Directions About Contact us Hours Insights Location Reviews About","Fargo","ND","US","","(701) 532-0683","","","","{Sports,TCG,Collectibles}","","https://business.google.com/v/triple-diamond-sports-cards-collectibles/012653165095683190114/d7ce/_","","","ddg_pass2","false","true"
"Map and Directions to Grand Cities Games in Grand Forks, ND 58203","","Grand Forks","ND","US","","701-775-8602","","","","{Games}","","https://www.merchantcircle.com/business/Grand.Cities.Games.866-905-1482","","","ddg_pass2","false","true"
"Force of HabitHobbyShop-Minot,ND| Wargames.Com","9 Central Avenue EastMinot","Minot","ND","US","","(701) 837-0032","","","","{Games,Collectibles}","","https://www.wargames.com/store/538/minot/force-habit-hobby-shop","","","ddg_pass2","false","true"
"Grand Slam Sportscards and Collectibles","","Minot","ND","US","","701-833-5244","","","","{Sports,TCG,Collectibles}","","https://www.sportscard-stores.com/store/1339/minot/grand-slam-sportscards-and-collectibles","","","ddg_pass2","false","true"
"Sports Cards Memorabilia in Minot, ND","924 37th Ave SW","Minot","ND","US","","701-833-5244","","","","{Sports,TCG,Collectibles}","","","","","ddg_pass2","false","true"
"GI Card Shop","","Grand Island","NE","US","","308-675-2424","","","","{TCG}","","https://www.lgsfinder.org/nebraska/grand-island/gi-card-shop-grand-island","","","ddg_pass2","false","true"
"GI Card Shop in Grand Island, NE 68803","2418 N Webb Rd inGrandIsland","Grand Island","NE","US","","308-675-2424","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/nebraska/grand-island/sports-card-store/2025440133-gi-card-shop","","","ddg_pass2","false","true"
"Johnny Ford Sports Cards & Memorabilia","3150 Plainfield Ave NE Suite EGrandRapidsMI49525 Directly off i96 and Plainfield Ave Sealed Boxes and Packs","Grand Rapids","NE","US","","616-350-9560","","","","{Sports,TCG,Collectibles}","","https://www.facebook.com/johnnyfordcards/","","","ddg_pass2","false","true"
"SPORTS FANtastic","5651 6209 Havelock Ave by Mistys","Lincoln","NE","US","","402-540-5651","","","","{Sports}","","https://www.facebook.com/sprtsFANtastic/","","","ddg_pass2","false","true"
"Tap Into The Best Source for Magic!","45040 hobbytownlincoln@gmail","Lincoln","NE","US","","4024345040","","","","{MTG}","","https://hobbytownusalincoln.tcgplayerpro.com/","","","ddg_pass2","false","true"
"Baseballcardstore|OmahaSportsCards| United States","4857 S. 137th St","Omaha","NE","US","","402-614-9702","","","","{Sports,TCG}","","https://www.omahacards.com/shop","","","ddg_pass2","false","true"
"The Card Shop","","Omaha","NE","US","","402-807-5220","","","","{TCG}","","https://www.lgsfinder.org/nebraska/omaha/the-card-shop-omaha","","","ddg_pass2","false","true"
"Columbia Hobby","15644 NE Fourth Plain Blvd","Vancouver","NE","US","","888-983-2627","","","","{Collectibles}","","https://columbiahobby.com/","","","ddg_pass2","false","true"
"ARC Sportcards","","Concord","NH","US","","(603) 856-7325","","","","{Sports,TCG}","","https://www.facebook.com/arcsportcards/","","","ddg_pass2","false","true"
"Collector's Heaven","669 Elm Street","Manchester","NH","US","","603-622-1965","","","","{Cards}","","https://www.sportscard-stores.com/store/495/manchester/collectors-heaven","","","ddg_pass2","false","true"
"New Hampshire Sports Card Stores","8288 Spofford","Manchester","NH","US","","603-431-8311","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/New-Hampshire","","","ddg_pass2","false","true"
"Quinns Trading Cards","","Manchester","NH","US","","603-854-5116","","","","{TCG}","","https://www.lgsfinder.org/new-hampshire/manchester/quinns-trading-cards-manchester","","","ddg_pass2","false","true"
"VisitCardCzar Your LocalCardShopInManchesterNH","501 Mammoth Rd #1","Manchester","NH","US","","(317) 771-7874","","","","{TCG}","","https://www.directoryjournal.co/detail/10703/visit-card-czar-your-local-card-shop-in-manchester-nh.html","","","ddg_pass2","false","true"
"NHSportsMemorabilia","","Phoenix","NH","US","","1740848566","","","","{Sports,Collectibles}","","https://nhsportsmemorabilia.com/","","","ddg_pass2","false","true"
"BaseballCardStoreInc","45 Prospect Street Midland Park","Bend","NJ","US","","201-445-9007","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/306/midland-park/baseball-card-store-inc","","","ddg_pass2","false","true"
"Market Place At Garden State Park","2010 Route 70 West Ste","Cherry Hill","NJ","US","","856-663-7114","","","","{Cards}","","https://www.sportscard-stores.com/store/862/cherry-hill/market-place-garden-state-park","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Edison,NJ- Manta.com","260 Meadow Road","Edison","NJ","US","","(732) 572-2174","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_CXP/hobby_toy_and_game_shops/edison_nj","","","ddg_pass2","false","true"
"JerseyFraming","485 US Highway 1","Edison","NJ","US","","(732) 777-0887","","","","{Cards}","","https://www.pinterest.com/pin/jersey-framing--36028865755608605/","","","ddg_pass2","false","true"
"PT Collectibles","1830 Woodbridge Ave","Edison","NJ","US","","(848) 209-7220","","","","{Collectibles}","","https://www.bizarchive.com/business/pt-collectibles_1l-848-209-7220","","","ddg_pass2","false","true"
"Elaines Fine Art andSportsMemorabiliainNewYork.com","","Jersey City","NJ","US","","(212) 628-4388","","","","{Sports,Collectibles}","","https://www.nyny.com/places/elaines-fine-art-and-sports-memorabilia","","","ddg_pass2","false","true"
"Card-O-Rama Shop in Newark, NJ 07102","150 Halsey St inNewark","Newark","NJ","US","","(973) 623-1003","","","","{TCG}","","https://www.chamberofcommerce.com/united-states/new-jersey/newark/greeting-card-shop/6562541-card-o-rama-shop","","","ddg_pass2","false","true"
"Ladies Used Clothing Boutique -LaTienda de Jardin inLasCruces","","Las Cruces","NM","US","","(575) 541-9746","","","","{Cards}","","https://www.meetlascruces.com/La-Tienda-de-Jardin-in-Las-Cruces.html","","","ddg_pass2","false","true"
"Zia Comics","","Las Cruces","NM","US","","(575) 222-4347","","","","{Comics}","","https://ziacomics.com/","","","ddg_pass2","false","true"
"Best 1 Sports Cards Memorabilia in Santa Fe, NM","75 West Marcy StreetSantaFe","Santa Fe","NM","US","","(505) 982-5160","","","","{Sports,TCG,Collectibles}","","","","","ddg_pass2","false","true"
"Marcy Street Card Shop","75 West Marcy StreetSantaFe","Santa Fe","NM","US","","(505) 982-5160","","","","{TCG}","","https://www.manta.com/c/mmjk1w4/marcy-street-card-shop","","","ddg_pass2","false","true"
"Tap Into The Best Source for Magic!","","Reno","NV","US","","(775) 823-9074","","","","{MTG}","","https://comickingdom.tcgplayerpro.com/","","","ddg_pass2","false","true"
"instagram.com/explore/locations/104733976260235/the-baseball-card...","","Reno","NV","US","","1047339762","","","","{Sports,TCG}","","https://www.instagram.com/explore/locations/104733976260235/the-baseball-card-store/","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Buffalo,NY- Manta.com","2636 Delaware Avenue","Buffalo","NY","US","","(716) 876-9627","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_DQR/hobby_toy_and_game_shops/buffalo_ny","","","ddg_pass2","false","true"
"Official NBA Memorabilia","645 5th Ave","New York City","NY","US","","6467357254","","","","{Collectibles}","","https://www.bing.com/aclick?ld=e8SD2YpQDt1-CPIvgsZ8qGnDVUCUy-k5UYfbZjpESChmQTvXJxmNcePdA9aUI3a5NxYUNVzCbjboBob82De5exXYWDLTV4nMHSZ6kn7zZoU2LhA3BzbRjc9mX93ubvg9nGbtHqwouMK3CUau2V-lTr-JL6hwemgUmVcPGIsu5E2m1T0KfReA16lyuHpz6WkV2nly9wXg&u=aHR0cHMlM2ElMmYlMmZzdG9yZS5uYmEuY29tJTJmY29sbGVjdGlibGVzJTJmZC0yMzYxMjgxMjgxJTJiei05NTQ0MjEtMjcwODE2MyUzZl9zJTNkZ3BwYyUyNnV0bV9jYW1wYWlnbiUzZE5CQSUyNTIwLSUyNTIwTkJBJTI1MjBHZW5lcmljJTI1MjAtJTI1MjBHS3MlMjUyMC0lMjUyMFVTJTI1MjAtJTI1MjBFTiU3YzQxMjU5NTIyNSUyNnV0bV9tZWRpdW0lM2RwcGMlMjZrc19pZCUzZDYyMjBfa3c3NDYwNjEyOCUyNnV0bV90ZXJtJTNkYmFza2V0YmFsbCUyNTIwbWVtb3JhYmlsaWElMjZtYXRjaHR5cGUlM2RiYiUyNnV0bV9zb3VyY2UlM2RvJTI2dGFyZ2V0JTNka3dkLTgxNDMyODg0NTI5NDc4JTNhbG9jLTE5MCUyNnBjcmlkJTNkODE0MzI3MTkxODQyNzElMjZtc2Nsa2lkJTNkMDU2NDdlNGYxZjJlMWU5Yjg4NGQxNzk1YjQxY2Y4NjM&rlid=05647e4f1f2e1e9b884d1795b41cf863","","","ddg_pass2","false","true"
"Fumbles","2590 Ridge Rd West","Rochester","NY","US","","585-227-8770","","","","{Cards}","","https://www.sportscard-stores.com/store/645/rochester/fumbles","","","ddg_pass2","false","true"
"All Sport Collectors Gallery","3012 E Genesee Street","Syracuse","NY","US","","315-446-7701","","","","{Sports}","","https://www.sportscard-stores.com/store/230/syracuse/all-sport-collectors-gallery","","","ddg_pass2","false","true"
"GG Cards and Breaks","27 were here. GG Cards and Breaks is your local sports card and hobbyshop","Syracuse","NY","US","","315-446-7701","","","","{TCG}","","https://www.facebook.com/ggcardsandbreaks/","","","ddg_pass2","false","true"
"Collector Cave","23 Middletown Rd Bronx NY 10461 Store Hours SUN - 12PM-5PM (MON) 12PM-6PM (TUES-SAT) 12PM-7PM WESTCHESTER LOCATION: RIDGE HILL MALL 47 Cole St SUITE 1180YonkersNY 10710 (Under Guitar Center) STORE HOURS Sun- 12pm-6PM Mon - Closed Tues-Sat - 12PM-8PM orders@collectorcave","Yonkers","NY","US","","718-892-0402","","","","{Cards}","","https://collectorcave.shop/","","","ddg_pass2","false","true"
"Gift, Novelty, and SouvenirShops|Yonkers,NY- Manta.com","","Yonkers","NY","US","","(914) 965-1987","","","","{Cards}","","https://www.manta.com/mb_54_B63B3_EWY/gift_novelty_and_souvenir_shops/yonkers_ny","","","ddg_pass2","false","true"
"Great American","","Yonkers","NY","US","","914-968-7900","","","","{Cards}","","https://www.sportscard-stores.com/store/686/yonkers/great-american","","","ddg_pass2","false","true"
"Magic City Sports Cards","44314 Get Directions Contact 330","Akron","OH","US","","330.714.9621","","","","{Sports,MTG,TCG}","","https://www.betterkenmore.org/business/magic-city-sports-cards/","","","ddg_pass2","false","true"
"Freedom Hobby & Gaming","4400 Portage St NW","Canton","OH","US","","3309367815","","","","{Collectibles}","","https://www.cmon.com/shop-locator/freedom-hobby-gaming/","","","ddg_pass2","false","true"
"Rick's Sports Cards","600 N Main St","Canton","OH","US","","330-499-2273","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/999/north-canton/ricks-sports-cards","","","ddg_pass2","false","true"
"Sports Archives","3919 Cleveland Avenue N","Canton","OH","US","","330-492-4607","","","","{Sports}","","https://www.sportscard-stores.com/store/1061/canton/sports-archives","","","ddg_pass2","false","true"
"Epic Loot Games","9130 Dayton Lebanon Pike","Dayton","OH","US","","937-436-7305","","","","{Games}","","https://www.epiclootgames.com/","","","ddg_pass2","false","true"
"HobbyShop(Dayton) Jan 24th 40K Tournament","6161 Saturda.Subject: Re:HobbyShop(Dayton) Jan 24th 40K Tournament Mon Jan 12","Dayton","OH","US","","(937) 436-6161","","","","{Collectibles}","","https://mlmidwest.darkbb.com/t1386-hobby-shop-dayton-jan-24th-40k-tournament","","","ddg_pass2","false","true"
"ENC Sports Cards, 112 S Business Plaza, New Bern, NC (2026)Home","","New Bern","OH","US","","(252) 288-6930","","","","{Sports,TCG}","","https://www.findglocal.com/US/New-Bern/107533487727192/ENC-Sports-Cards","","","ddg_pass2","false","true"
"Channel -TCGShop","","Rochester","OH","US","","1744015516","","","","{TCG}","","https://tcgshop-moers.com/","","","ddg_pass2","false","true"
"Checkmate Games and Hobbies","","Toledo","OH","US","","419-720-6901","","","","{Games}","","https://www.lgsfinder.org/ohio/toledo/checkmate-games-and-hobbies-toledo","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|BrokenArrow,OK- Manta.com","2111 West Concord Circle","Broken Arrow","OK","US","","(918) 259-5005","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_GS1/hobby_toy_and_game_shops/broken_arrow_ok","","","ddg_pass2","false","true"
"KardboardInk Sports cards & Memorabilia","","Broken Arrow","OK","US","","539-218-2232","","","","{Sports,TCG,Collectibles}","","https://www.lgsfinder.org/oklahoma/broken-arrow/kardboardink-sports-cards-memorabilia-broken-arrow","","","ddg_pass2","false","true"
"S + S Sportscards","","Broken Arrow","OK","US","","918-258-2273","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/1017/broken-arrow/s-s-sportscards","","","ddg_pass2","false","true"
"The Dugout Sports Cards","2023 The Dugout 2315 W. Main St","Norman","OK","US","","405-329-5462","","","","{Sports,TCG}","","https://www.facebook.com/profile.php/?id=61554793866066","","","ddg_pass2","false","true"
"Vintage Stock","","Tulsa","OK","US","","918-254-8281","","","","{Cards}","","https://www.sportscard-stores.com/store/156/tulsa/vintage-stock","","","ddg_pass2","false","true"
"RON'S COINS & COLLECTIBLES","1980 New Location September 2018 620 Center Point Rd NECedarRapids","Cedar Rapids","OR","US","","319-365-6108","","","","{Collectibles}","","http://www.ronscoins.net/","","","ddg_pass2","false","true"
"Trading Cards: Baseball or Other Sports, Entertainment, Etc.","209 Ragland Road Beckley","Charleston","OR","US","","(304) 256-2446","","","","{Sports,TCG}","","https://www.manta.com/mb_45_B63B37N3_49/trading_cards_baseball_or_other_sports_entertainment_etc_/west_virginia","","","ddg_pass2","false","true"
"Game Vault El Paso","","El Paso","OR","US","","915-330-9545","","","","{Games}","","https://www.gamevaultelpaso.com/","","","ddg_pass2","false","true"
"FortWorthTXDesigner Greeting/BirthdayCardsFor Friends And...","","Fort Worth","OR","US","","817-377-3558","","","","{TCG}","","https://news.marketersmedia.com/fort-worth-tx-designer-greeting-birthday-cards-for-friends-and-family-launched/89066689","","","ddg_pass2","false","true"
"Gazelle SportsKalamazoo","","Kalamazoo","OR","US","","269.342.5996","","","","{Sports}","","https://gazellesports.com/pages/gazellesportskalamazoo","","","ddg_pass2","false","true"
"Mvp Sports Cards and Memorabilia","14 S Central Street","Medford","OR","US","","541-608-5414","","","","{Sports,TCG,Collectibles}","","https://www.sportscard-stores.com/store/897/medford/mvp-sports-cards-and-memorabilia","","","ddg_pass2","false","true"
"SportsMemorabilia& AutographedSportsCollectibles","","Portland","OR","US","","800-793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/maine/portland.html","","","ddg_pass2","false","true"
"Stuart's Hollywood Collectibles, Salem OR (503) 375-6109","","Salem","OR","US","","(503) 375-6109","","","","{Collectibles}","","https://www.showroomfinder.com/oregon/stuarts-hollywood-collectibles/","","","ddg_pass2","false","true"
"Buy Sell Old Vintage Baseball Cards Football Cards Basketball Cards ...","4967 Newport Ave Ste 12-137 Dept","San Diego","OR","US","","858 259 1300","","","","{Sports,TCG}","","https://kityoung.com/","","","ddg_pass2","false","true"
"Bonfire Games","","Tampa","OR","US","","813-832-1717","","","","{Games}","","https://bonfiregamestore.com/","","","ddg_pass2","false","true"
"Friends open comic,sportsmemorabiliashopinWaco, say people...","","Waco","OR","US","","(254) 776-1330","","","","{Sports,Comics,Collectibles}","","https://www.kwtx.com/2022/09/28/friends-open-comic-sports-memorabilia-shop-waco-say-people-are-investing-collectables/","","","ddg_pass2","false","true"
"The Barn on Country Club: Great Selection ofCollectiblesfor Home or...","","Winston-Salem","OR","US","","(336) 661-8400","","","","{Collectibles}","","https://www.dailymotion.com/video/x6wcise","","","ddg_pass2","false","true"
"Pennsylvania","","Allentown","PA","US","","610-432-9975","","","","{Cards}","","http://www.hobbyshopguideusa.com/pennsylvaniahobbyshops.htm","","","ddg_pass2","false","true"
"Turn 2 Sports Cards & Collectibles in Erie, PA 16506","3330 W 26th St Suite 18","Erie","PA","US","","814-899-5102","","","","{Sports,TCG,Collectibles}","","https://www.chamberofcommerce.com/business-directory/pennsylvania/erie/sports-card-store/2015346005-turn-2-sports-cards-collectibles","","","ddg_pass2","false","true"
"Baseball CardShopsinPhiladelphia,PA|SportsMemorabilia...","2720 Rhawn St","Philadelphia","PA","US","","267-872-1486","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/philadelphia-pa-baseball-card-shops/","","","ddg_pass2","false","true"
"Lou's Baseball Card Dugout","","Philadelphia","PA","US","","215-755-0414","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/839/philadelphia/lous-baseball-card-dugout","","","ddg_pass2","false","true"
"Philly TCG","","Philadelphia","PA","US","","267-325-0787","","","","{TCG}","","https://www.lgsfinder.org/pennsylvania/philadelphia/philly-tcg-philadelphia","","","ddg_pass2","false","true"
"Mace Merchandise Card and Coin","6891 ThisScrantonsportscardstore is located at 108 N. Main Avenue","Scranton","PA","US","","570-346-6891","","","","{TCG}","","https://www.sportscard-stores.com/store/844/scranton/mace-merchandise-card-and-coin","","","ddg_pass2","false","true"
"Now & Then Sports Cards and Collectibles – Warwick, Rhode ...","","Warwick","RI","US","","401-781-4314","","","","{Sports,TCG,Collectibles}","","https://www.lgsfinder.org/rhode-island/warwick/now-then-sports-cards-and-collectibles-warwick","","","ddg_pass2","false","true"
"Baseball CardShopsinGreenville,SC|SportsMemorabiliaStores...","1038 N Pleasantburg Dr","Greenville","SC","US","","864-740-0226","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/greenville-sc-baseball-card-shops/","","","ddg_pass2","false","true"
"PSA Dealer: Bryan Sports Cards & More","500 Congaree Rd Unit 8102Greenville","Greenville","SC","US","","864-203-7425","","","","{Sports,TCG}","","https://www.psacard.com/dealers/detail/bryan-sports-cards-more/3712","","","ddg_pass2","false","true"
"R & R Collectibles, Myrtle Beach, SC","57355 for information. Huge selection ofcollectibledie cast cars","Myrtle Beach","SC","US","","8432157355","","","","{Collectibles}","","https://www.bestprosintown.com/sc/myrtle-beach/r-and-r-collectibles-/","","","ddg_pass2","false","true"
"R&R Collectables","57355 for information. Huge selection ofcollectibledie cast cars","Myrtle Beach","SC","US","","8432157355","","","","{Cards}","","https://www.resaling.com/shops/rr-collectables/","","","ddg_pass2","false","true"
"Cheerful TCG LLC in Spartanburg, SC 29301","2811 Reidville Rd inSpartanburg","Spartanburg","SC","US","","864-804-6700","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/south-carolina/spartanburg/hobby-store/2024004601-cheerful-tcg-llc","","","ddg_pass2","false","true"
"The 10th Inning Sportsworld","8717 Asheville Hwy","Spartanburg","SC","US","","864-578-6730","","","","{Sports}","","https://www.sportscard-stores.com/store/1141/spartanburg/10th-inning-sportsworld","","","ddg_pass2","false","true"
"Rainbow Comics, Cards & Collectibles – Sioux Falls, South ...","","Sioux Falls","SD","US","","605-338-9519","","","","{Comics,TCG,Collectibles}","","https://www.lgsfinder.org/south-dakota/sioux-falls/rainbow-comics-cards-collectibles-sioux-falls","","","ddg_pass2","false","true"
"Big D's Baseball Cards and Comic","1062 North Washington Ave","Cookeville","TN","US","","931-528-6070","","","","{Sports,Comics,TCG}","","https://www.sportscard-stores.com/store/379/cookeville/big-ds-baseball-cards-and-comic","","","ddg_pass2","false","true"
"ShoppingCookevilleTNTennessee+ Outlet Mall","2808 100 East Broad Street","Cookeville","TN","US","","931-528-2808","","","","{Cards}","","http://www.discoverourtown.com/TN/Cookeville/Shopping-3415.html","","","ddg_pass2","false","true"
"FOW","","Kingsport","TN","US","","(423) 390-1121","","","","{Cards}","","https://www.fowtcg.com/stores/205","","","ddg_pass2","false","true"
"Collector's Choice of Knoxville","6826 Maynardville Hwy","Knoxville","TN","US","","(865) 925-2646","","","","{Cards}","","https://www.sportscard-stores.com/store/487/knoxville/collectors-choice-knoxville","","","ddg_pass2","false","true"
"Tennessee Sports Card Stores","","Knoxville","TN","US","","865-688-2273","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/Tennessee","","","ddg_pass2","false","true"
"Antiques FurnitureStoresMaryvilleTn","1535 E Broadway AveMaryvilleTNZip Code: 37804 Phone: 865 982 0290","Maryville","TN","US","","865 982 0290","","","","{Cards}","","http://www.furnitureworld.info/furniture-stores-usa/furniture-tn/antiques-furniture-stores-maryville-tn","","","ddg_pass2","false","true"
"JewelryStores|Maryville,TN- Manta.com","","Maryville","TN","US","","(865) 233-5684","","","","{Cards}","","https://www.manta.com/mb_55_B63BY000_JWL/jewelry_stores/maryville_tn","","","ddg_pass2","false","true"
"28 The mountains are calling... ideas","","Sevierville","TN","US","","865-446-2072","","","","{Cards}","","https://www.pinterest.com/lizhope11/the-mountains-are-calling/","","","ddg_pass2","false","true"
"Smokey Mountin Sports Card and Collectibles","1725 Waldens Creek Rd","Sevierville","TN","US","","865-774-5676","","","","{Sports,TCG,Collectibles}","","https://www.merchantcircle.com/smokey-mountin-sports-card-and-collectibles-sevierville-tn","","","ddg_pass2","false","true"
"Hobby Shops in Corpus Christi, TX","","Corpus Christi","TX","US","","(361) 774-0800","","","","{Collectibles}","","https://www.cityof.com/tx/corpus-christi/capt-johns-sports-cards-and-collectibles-3124431","","","ddg_pass2","false","true"
"SportStuff Cards & Collectibles in Corpus Christi, TX 78418","815 Waldron Rd inCorpusChristi","Corpus Christi","TX","US","","361-937-8909","","","","{Sports,TCG,Collectibles}","","https://www.chamberofcommerce.com/business-directory/texas/corpus-christi/sports-card-store/47147192-sportstuff-cards-collectibles","","","ddg_pass2","false","true"
"The Card Vault","3 were here. TheCardVault is your newest hottestcardshopinCorpus! 361-299-5213","Corpus Christi","TX","US","","361-299-5213","","","","{TCG}","","https://www.facebook.com/61572842708529/","","","ddg_pass2","false","true"
"DOC's Unique Collectibles LLC","2077 N. ZARAGOZA RD SUITE A-108ELPASO","El Paso","TX","US","","(915) 274-0486","","","","{Collectibles}","","https://docsuniquecollectibles.com/","","","ddg_pass2","false","true"
"J & M SPORTS CARDS AND TOY COLLECTIBLES in El Paso, TX 79936","1861 Joe Battle Blvd inElPaso","El Paso","TX","US","","915-249-9580","","","","{Sports,TCG,Collectibles}","","https://www.chamberofcommerce.com/business-directory/texas/el-paso/collectibles-store/24119382-j-m-sports-cards-and-toy-collectibles","","","ddg_pass2","false","true"
"TCG Battleground in El Paso, TX 79936","1700 N Zaragoza Rd Suite 102 inElPaso","El Paso","TX","US","","915-259-8248","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/texas/el-paso/game-store/2013815513-tcg-battleground","","","ddg_pass2","false","true"
"Cards","","Fort Worth","TX","US","","787-397-4873","","","","{TCG}","","https://www.soulmasterstcg.com/copy-of-card-types-1","","","ddg_pass2","false","true"
"Fine Arts Artists |FortWorth,TX- Manta.com","","Fort Worth","TX","US","","(817) 860-0327","","","","{Cards}","","https://www.manta.com/mb_55_AA3E702T_KGU/artist/fort_worth_tx","","","ddg_pass2","false","true"
"Get Unique Baby Shower GreetingCardsWith ThisFortWorthGift...","","Fort Worth","TX","US","","(817-377-3558","","","","{TCG}","","https://www.dailymoss.com/get-unique-baby-shower-greeting-cards-with-this-fort-worth-gift-wrapping-service/","","","ddg_pass2","false","true"
"Lone Star Sports Collectibles in Lubbock, TX 79410","4823 34th St inLubbock","Lubbock","TX","US","","806-792-5616","","","","{Sports,Collectibles}","","https://www.chamberofcommerce.com/business-directory/texas/lubbock/coin-dealer/43453262-lone-star-sports-collectibles","","","ddg_pass2","false","true"
"Baseball CardShopsinSanAntonio,TX|SportsMemorabilia...","2105 Vance Jackson Rd","San Antonio","TX","US","","210-844-4984","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/san-antonio-tx-baseball-card-shops/","","","ddg_pass2","false","true"
"PSA Dealer: Overtime Cards and Collectibles, Inc.","10673 S. State Street Murray","Salt Lake City","UT","US","","801-566-3100","","","","{TCG,Collectibles}","","https://www.psacard.com/dealers/detail/overtime-cards-collectibles-inc/3575","","","ddg_pass2","false","true"
"Collectibles","348 WSt.GeorgeBlvd SaintGeorge","St George","UT","US","","(435) 673-3229","","","","{Collectibles}","","https://comicsplus.com/collectibles/","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Arlington,VA- Manta.com","4510 Lee Highway","Arlington","VA","US","","(703) 527-5929","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_LPN/hobby_toy_and_game_shops/arlington_va","","","ddg_pass2","false","true"
"Roanoke VA Toy Store, Hobby Shop, Comic Books & Sports Cards","","Roanoke","VA","US","","540-389-3600","","","","{Sports,Comics,TCG,Collectibles}","","https://www.roanokeshopping.com/roanoke-va-toy-store-hobby-shop-comic-books-sports-cards/","","","ddg_pass2","false","true"
"Sports Haven","7541 Williamson Road 4 E Main StreetRoanoke","Roanoke","VA","US","","540.798.4649","","","","{Sports}","","https://www.sportshaveninc.com/","","","ddg_pass2","false","true"
"Virginia Sports Card Stores","","Roanoke","VA","US","","276-669-4110","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/Virginia","","","ddg_pass2","false","true"
"B and B Cards and Collectibles","","Virginia Beach","VA","US","","757-495-5523","","","","{TCG,Collectibles}","","https://www.sportscard-stores.com/store/274/virginia-beach/b-and-b-cards-and-collectibles","","","ddg_pass2","false","true"
