"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"sports cards and memorabilia Great Falls, MT 59401","","Great Falls","MT","US","","(406) 761-5475","","","","{Sports,TCG,Collectibles}","","https://ezlocal.com/mt/great-falls/sports-cards-and-memorabilia","","","ddg_targeted","false","true"
"My WordPress","2100 Stephens Ave","Missoula","MT","US","","406.493.6665","","","","{Cards}","","https://zootownsportscardsmt.com/","","","ddg_targeted","false","true"
"Zootown Sports Cards","","Missoula","MT","US","","406-493-6665","","","","{Sports,TCG}","","https://www.lgsfinder.org/montana/missoula/zootown-sports-cards-missoula","","","ddg_targeted","false","true"
"Mt. Penn Sports Cards We Serve Memories Every Day – Reading ...","","Reading","MT","US","","610-779-5282","","","","{Sports,TCG}","","https://www.lgsfinder.org/pennsylvania/reading/mt-penn-sports-cards-we-serve-memories-every-day-reading","","","ddg_targeted","false","true"
"Pokemon Singles – Page 3","","Concord","NC","US","","1696329895","","","","{Pokemon}","","https://mightymeeple.com/collections/pokemon-singles-instock?page=3","","","ddg_targeted","false","true"
"Collector's World","","Gastonia","NC","US","","(704) 824-8500","","","","{Cards}","","https://www.sportscard-stores.com/store/497/gastonia/collectors-world","","","ddg_targeted","false","true"
"ShoppingGastoniaNCNorthCarolina+ Outlet Mall","8141 3418 South New Hope Road","Gastonia","NC","US","","704-865-8141","","","","{Cards}","","http://www.discoverourtown.com/NC/Gastonia/Shopping-200.html","","","ddg_targeted","false","true"
"Greensboro's Original Since 1983: This Week’s Comics","","Greensboro","NC","US","","(336) 574-2263","","","","{Comics}","","https://acmecomics.com/this-weeks-comics-merchandise-for-october-30th-2019/","","","ddg_targeted","false","true"
"Shop","5002 High Point Rd Unit C","Greensboro","NC","US","","(336) 763-2122","","","","{Cards}","","https://picantetcg.com/shop/","","","ddg_targeted","false","true"
"Home","4225 Western Blvd #600Jacksonville","Jacksonville","NC","US","","(910) 388-4520","","","","{Cards}","","https://www.encsportscards.com/","","","ddg_targeted","false","true"
"The Card Shop NC","","Winston-Salem","NC","US","","743-999-3354","","","","{TCG}","","https://www.lgsfinder.org/north-carolina/winston-salem/the-card-shop-nc-winston-salem","","","ddg_targeted","false","true"
"The Card Shop NC – Winston-Salem, North Carolina","","Winston-Salem","NC","US","","743-999-3354","","","","{TCG}","","https://www.lgsfinder.org/north-carolina/winston-salem/the-card-shop-nc-winston-salem","","","ddg_targeted","false","true"
"The Sports Authority","","Winston-Salem","NC","US","","(336) 774-8490","","","","{Sports}","","http://www.findbicycleshops.net/shops/north_carolina/the_sports_authority_5505.html","","","ddg_targeted","false","true"
"YouthSportsin theWinston-SalemArea","1024 N Chestnut StWinstonSalemNC27101 Contact: 336-747-3104 Description: Day Passes for Kids age 8 and younger and Discounted Passes for age 18 and younger","Winston-Salem","NC","US","","336-747-3104","","","","{Sports}","","https://triadmomsonmain.com/youth-sports-in-the-winston-salem-area/","","","ddg_targeted","false","true"
"Home","2906 Morrison Ave #3Bismarck","Bismarck","ND","US","","(701) 751-0607","","","","{Cards}","","https://thesportscavellc.square.site/","","","ddg_targeted","false","true"
"The Sports Cave","4 trading card shopsfound in Bismarck","Bismarck","ND","US","","(701) 751-0607","","","","{Sports}","","https://www.facebook.com/TheSportsCaveLLC/","","","ddg_targeted","false","true"
"JWW Sports Cards & Gaming","","Fargo","ND","US","","701-277-1989","","","","{Sports,TCG}","","https://www.lgsfinder.org/north-dakota/fargo/jww-sports-cards-gaming-fargo","","","ddg_targeted","false","true"
"Card Shops","","Grand Forks","ND","US","","(701) 775-8602","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=1968","","","ddg_targeted","false","true"
"Force of Habit HobbyShop-Minot,ND| Wargames.Com","9 Central Avenue EastMinot","Minot","ND","US","","(701) 837-0032","","","","{Games,Collectibles}","","https://www.wargames.com/store/538/minot/force-habit-hobby-shop","","","ddg_targeted","false","true"
"Castle Sports and Collectibles","3913 Center Pt. Rd","Cedar Rapids","NE","US","","319-378-9117","","","","{Sports,Collectibles}","","https://www.sportscard-stores.com/store/457/cedar-rapids/castle-sports-and-collectibles","","","ddg_targeted","false","true"
"Find a Dealer – DecisionTradingCards","","Lincoln","NE","US","","(402) 488-3775","","","","{TCG}","","https://www.decision2016tradingcards.com/pages/find-a-dealer","","","ddg_targeted","false","true"
"CMON","4014 N 144th St","Omaha","NE","US","","4029918699","","","","{Cards}","","https://www.cmon.com/shop-locator/the-game-shoppe-omaha/","","","ddg_targeted","false","true"
"Football Card Store","4857 S. 137th St","Omaha","NE","US","","402-614-9702","","","","{Sports,TCG}","","https://www.omahacards.com/","","","ddg_targeted","false","true"
"Omaha Sports Cards in Omaha, NE 68137","4857 S 137th St inOmaha","Omaha","NE","US","","402-614-9702","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/nebraska/omaha/sports-card-store/42874363-omaha-sports-cards","","","ddg_targeted","false","true"
"The Card Shop in Omaha, NE 68137","4725 S 131st St #2 inOmaha","Omaha","NE","US","","402-807-5220","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/nebraska/omaha/sports-card-store/4242034-the-card-shop","","","ddg_targeted","false","true"
"Local Card Shops","1630 Duvall Ave NE #D Renton","Seattle","NE","US","","425-821-8252","","","","{TCG}","","https://www.wsscaseattle.com/local-card-shops.html","","","ddg_targeted","false","true"
"Super Sports Cards and More","2700 NE Andresen Rd a3","Vancouver","NE","US","","360-859-3078","","","","{Sports,TCG}","","https://fabtcg.com/en/locator/super-sports-cards-and-more/","","","ddg_targeted","false","true"
"Super Sports Cards in Vancouver, WA 98661","2700 NE Andresen Rd a2 inVancouver","Vancouver","NE","US","","360-859-3078","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/washington/vancouver/sports-card-store/44512361-super-sports-cards","","","ddg_targeted","false","true"
"Quinns Trading Cards in Manchester, NH 03103","575 S Willow St 2nd Floor inManchester","Manchester","NH","US","","603-854-5116","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/new-hampshire/manchester/sports-card-store/2016321408-quinns-trading-cards","","","ddg_targeted","false","true"
"VisitCardCzar YourLocalCardShopInManchesterNH","501 Mammoth Rd #1","Manchester","NH","US","","(317) 771-7874","","","","{TCG}","","https://www.directoryjournal.co/detail/10703/visit-card-czar-your-local-card-shop-in-manchester-nh.html","","","ddg_targeted","false","true"
"Card Shops","1012 Grand Street FL3 FL2Hoboken","Hoboken","NJ","US","","(201) 876-9666","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=3323","","","ddg_targeted","false","true"
"PSA Dealer: SportsCardLink.com","70 Hudson Street","Hoboken","NJ","US","","617-517-0072","","","","{Sports,TCG}","","https://www.psacard.com/dealers/detail/sportscardlink-com/2768","","","ddg_targeted","false","true"
"Bodega Cards","3563 John F. Kennedy Blvd","Jersey City","NJ","US","","(973) 449-1682","","","","{TCG}","","https://www.sportscard-stores.com/store/8362/jersey-city/bodega-cards","","","ddg_targeted","false","true"
"Bill's Sports Cards & Memorabilia","2720 Rhawn StPhiladelphiaPA19152 1750 Deptford Center Rd Deptford NJ 08096 215-335-9367 609-781-5593 Store Hours Rhawn St 11-7 PM Mondays","Philadelphia","NJ","US","","215-335-9367","","","","{Sports,TCG,Collectibles}","","https://www.billssportsmemorabilia.com/","","","ddg_targeted","false","true"
"Monmouth Cards","2381 Summer St","Stamford","NJ","US","","(203) 517-0157","","","","{TCG}","","https://www.facebook.com/monmouthcardsofficial/posts/-stamford-ct-were-here-monmouth-trading-cards-opens-its-first-store-outside-nj-t/790409136837733/","","","ddg_targeted","false","true"
"The Backstop","","Toms River","NJ","US","","(732)506-9311","","","","{Cards}","","https://www.sportscard-stores.com/store/1143/toms-river/backstop","","","ddg_targeted","false","true"
"The Old Town Card Shop on Old Town Rd in Albuquerque, NM","1919 Old Town Rd NW","Albuquerque","NM","US","","505-247-9634","","","","{TCG}","","https://card-stores.cmac.ws/the-old-town-card-shop/5401/","","","ddg_targeted","false","true"
"Buckskins Trading Post","","Las Cruces","NM","US","","(505) 526-2040","","","","{TCG}","","https://www.bizarchive.com/business/buckskins-trading-post-505-526-2040","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Las Cruces","NM","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/new_mexico/las_cruces.html","","","ddg_targeted","false","true"
"Big Adventure Comics","","Santa Fe","NM","US","","505-992-8783","","","","{Comics}","","https://www.lgsfinder.org/new-mexico/santa-fe/big-adventure-comics-santa-fe","","","ddg_targeted","false","true"
"Card Shops","","Santa Fe","NM","US","","(505) 490-3600","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=3343","","","ddg_targeted","false","true"
"Duke City Games","","Santa Fe","NM","US","","505.518.2149","","","","{Games}","","https://dukecity.games/","","","ddg_targeted","false","true"
"PokemonSnorlax Starry Night Van Gogh Beautiful Moon ACG...","","Santa Fe","NM","US","","3755465207","","","","{Pokemon}","","https://www.ebay.com/itm/375495143657","","","ddg_targeted","false","true"
"Gameday Sports Cards in Henderson, NV 89052","1600 Raiders Way suite 140","Henderson","NV","US","","(702) 239-7350","","","","{Sports,TCG,Games}","","https://www.chamberofcommerce.com/business-directory/nevada/henderson/sports-card-store/31639689-gameday-sports-cards","","","ddg_targeted","false","true"
"My 4 Sons Comics Cards & Games","827 South Boulder Highway Suite B","Henderson","NV","US","","(702) 582-2580","","","","{Comics,TCG,Games}","","https://my4sonsccg.com/","","","ddg_targeted","false","true"
"PSA Dealer: Card Shop Live","1000 Stephanie Place #14Henderson","Henderson","NV","US","","(408) 449-1898","","","","{TCG}","","https://www.psacard.com/dealers/detail/card-shop-live/3564","","","ddg_targeted","false","true"
"PSA Dealer: Gameday Sports Cards","1600 Raiders Way","Henderson","NV","US","","(702) 239-7350","","","","{Sports,TCG,Games}","","https://www.psacard.com/dealers/detail/gameday-sports-cards/3601","","","ddg_targeted","false","true"
"Home","8465 W Sahara Ave Ste 105LasVegas","Las Vegas","NV","US","","(702) 969-2090","","","","{Cards}","","https://www.tradingcardgarage.com/","","","ddg_targeted","false","true"
"Legacy Sports Cards","4235 S Fort Apache Rd #230LasVegas","Las Vegas","NV","US","","(702) 341-6526","","","","{Sports,TCG}","","https://legacysportscards.com/","","","ddg_targeted","false","true"
"The Blez -LasVegas,NV| about.me","","Las Vegas","NV","US","","484-333-0644","","","","{Cards}","","https://about.me/theblez","","","ddg_targeted","false","true"
"Contact Us","","Hartford","NY","US","","315-724-7153","","","","{Cards}","","https://www.colozzis.net/contact-us/","","","ddg_targeted","false","true"
"Find a Dealer – DecisionTradingCards","","Rochester","NY","US","","(845) 651-1660","","","","{TCG}","","https://www.decision2016tradingcards.com/pages/find-a-dealer","","","ddg_targeted","false","true"
"Yankee Clipper House of Cards","274 N Goodman St","Rochester","NY","US","","(585) 442-5700","","","","{TCG}","","https://yankeeclippercards.com/","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Syracuse","NY","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/new_york/syracuse.html","","","ddg_targeted","false","true"
"TradingCardAttic","","Cincinnati","OH","US","","3862813149","","","","{TCG}","","https://www.tradingcardatticdaytona.com/","","","ddg_targeted","false","true"
"Sports Card Shop","","Columbus","OH","US","","614-475-0120","","","","{Sports,TCG}","","https://hartmancorporation.com/sports-card-shop","","","ddg_targeted","false","true"
"All American Trading Cards","","Dayton","OH","US","","937-252-8204","","","","{TCG}","","https://www.lgsfinder.org/ohio/dayton/all-american-trading-cards-dayton","","","ddg_targeted","false","true"
"Schumer's Cards and Comics","6342 Far Hills Avenue","Dayton","OH","US","","937-433-5110","","","","{Comics,TCG}","","https://www.sportscard-stores.com/store/1026/dayton/schumers-cards-and-comics","","","ddg_targeted","false","true"
"D & P Cards","","Sacramento","OH","US","","(916) 391-8750","","","","{TCG}","","https://www.allbiz.com/business/d-p-cards-916-391-8750","","","ddg_targeted","false","true"
"Card Shops","","Toledo","OH","US","","(419) 475-3775","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=3481","","","ddg_targeted","false","true"
"Sports Cards and Collectibles","444 W Laskey Rd","Toledo","OH","US","","419-476-4934","","","","{Sports,TCG,Collectibles}","","https://www.sportscard-stores.com/store/1068/toledo/sports-cards-and-collectibles","","","ddg_targeted","false","true"
"Azlin's Sports Cards & Technologies in Norman, OK 73072","2550 Mt Williams Dr inNorman","Norman","OK","US","","405-760-7464","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/oklahoma/norman/sports-memorabilia-store/2016391118-azlins-sports-cards-technologies","","","ddg_targeted","false","true"
"On Deck","2501 W. Memorial Rd","Oklahoma City","OK","US","","405-751-3325","","","","{Cards}","","https://www.sportscard-stores.com/store/932/oklahoma-city/deck","","","ddg_targeted","false","true"
"Starbase 21","8222 E. 103RD SUITE 134","Tulsa","OK","US","","918-838-3388","","","","{Cards}","","https://www.sportscard-stores.com/store/1113/tulsa/starbase-21","","","ddg_targeted","false","true"
"Shoe & Sneaker StoreinBatonRouge| JDSportsat Mall ofLouisiana","6401 Bluebonnet Boulevard 2072BatonRouge","Baton Rouge","OR","US","","(225) 767-2520","","","","{Sports}","","https://stores.jdsports.com/la/batonrouge/mall-of-louisiana.html","","","ddg_targeted","false","true"
"SportingGoods Stores and BicycleShops|Beaverton...","8622 SW Hall Blvd","Beaverton","OR","US","","(503) 641-9556","","","","{Sports}","","https://www.manta.com/mb_54_B63AD_H82/sporting_goods_stores_and_bicycle_shops/beaverton_or","","","ddg_targeted","false","true"
"Spot It","2447 or visit us at 61334 South Highway 97","Bend","OR","US","","541-389-2447","","","","{Cards}","","https://learningexpress.com/bend/spot-it-091520.html","","","ddg_targeted","false","true"
"Olympic Sports Cards and Games","","Calgary","OR","US","","403 259 5222","","","","{Sports,TCG,Games}","","https://www.olympicsportscardsandgames.com/","","","ddg_targeted","false","true"
"Marty's Sports Card Exchange Superstore","7037 Located at 6851 Lee Highway inChattanooga","Chattanooga","OR","US","","423-648-7037","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/863/chattanooga/martys-sports-card-exchange-superstore","","","ddg_targeted","false","true"
"931sportscards","1919 620 S. Jefferson AVe - SUITE 208BCOOKEVILLE","Cookeville","OR","US","","(931) 854-1919","","","","{Sports,TCG}","","https://www.931sportscards.com/","","","ddg_targeted","false","true"
"First State Coin","7776 This Greentree Shopping Centerdoversportscardstore is located at 53 Greentree Drive","Dover","OR","US","","302-734-7776","","","","{Cards}","","https://www.sportscard-stores.com/store/636/dover/first-state-coin","","","ddg_targeted","false","true"
"Home","","El Paso","OR","US","","915-330-9545","","","","{Cards}","","https://www.gamevaultelpaso.com/","","","ddg_targeted","false","true"
"A & J Sports Cards, LLC","","Eugene","OR","US","","541-343-5561","","","","{Sports,TCG}","","https://www.lgsfinder.org/oregon/eugene/a-j-sports-cards-llc-eugene","","","ddg_targeted","false","true"
"Best 4SportsCardsMemorabiliainEugene...","1280 Charnelton St","Eugene","OR","US","","(541) 484-9202","","","","{Sports,TCG,Collectibles}","","","","","ddg_targeted","false","true"
"Casino Nova Scotia -Halifax& Sydney","2 minutes to have a Player’s Clubcardin your hand","Halifax","OR","US","","902.425.7777","","","","{Cards}","","https://greatcanadian.com/destinations/novascotia/halifax-sydney/","","","ddg_targeted","false","true"
"Cardhalla","","Laramie","OR","US","","307-223-1603","","","","{TCG}","","https://www.cardhalla.com/","","","ddg_targeted","false","true"
"Contact — Cardhalla","","Laramie","OR","US","","307-223-1603","","","","{TCG}","","https://www.cardhalla.com/contact","","","ddg_targeted","false","true"
"Stores","2269 N Germantown Pkwy Suite 101Memphis","Memphis","OR","US","","901-425-3447","","","","{Cards}","","https://store.nashcards.com/pages/stores","","","ddg_targeted","false","true"
"Buy One Get One Free","","Nampa","OR","US","","(208) 546-0075","","","","{Cards}","","https://www.grandslamidaho.com/post/buy-one-get-one-free","","","ddg_targeted","false","true"
"Athlon Sports","","Nashville","OR","US","","615-255-8636","","","","{Sports}","","https://athlonauthentics.com/","","","ddg_targeted","false","true"
"Cards N Hobby","7 PM SUN Closed OR Store 11633 SW Beaverton Hillsdale Hwy","Portland","OR","US","","(503) 747-6914","","","","{TCG,Collectibles}","","https://cardsnhobbypdx.com/","","","ddg_targeted","false","true"
"Oregon Sports Card Stores","","Portland","OR","US","","541 343-5561","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/Oregon","","","ddg_targeted","false","true"
"CardPop Up!","214 N. Church St","Rockford","OR","US","","815-965-7606","","","","{TCG}","","https://rockfordbuzz.com/card-pop-up-event-for-teens","","","ddg_targeted","false","true"
"Cosmic Card Shop","431 Ferry Street Southeast","Salem","OR","US","","(971) 332-0286","","","","{TCG}","","https://cosmiccardshop.net/","","","ddg_targeted","false","true"
"314 Sports Cards","","St Louis","OR","US","","(314) 731-6441","","","","{Sports,TCG}","","https://www.314sportscards.com/","","","ddg_targeted","false","true"
"East Side Sports Cards","1005 A Hanover Ave","Allentown","PA","US","","610-820-5595","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/600/allentown/east-side-sports-cards","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Allentown","PA","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/pennsylvania/allentown.html","","","ddg_targeted","false","true"
"Find a Dealer – DecisionTradingCards","","Erie","PA","US","","(814) 868-0826","","","","{TCG}","","https://www.decision2016tradingcards.com/pages/find-a-dealer","","","ddg_targeted","false","true"
"BaseballCardShopsinPhiladelphia,PA|SportsMemorabilia...","2720 Rhawn St","Philadelphia","PA","US","","267-872-1486","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/philadelphia-pa-baseball-card-shops/","","","ddg_targeted","false","true"
"Card Shops","","Warwick","RI","US","","(401) 781-4314","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=2170","","","ddg_targeted","false","true"
"Card Stores","","Warwick","RI","US","","(401) 738-4550","","","","{TCG}","","https://www.mallsandoutlets.com/malls/warwick-mall-warwick-ri-mall/card-stores/","","","ddg_targeted","false","true"
"Now & Then Sports Cards and Collectibles","","Warwick","RI","US","","401-781-4314","","","","{Sports,TCG,Collectibles}","","https://www.lgsfinder.org/rhode-island/warwick/now-then-sports-cards-and-collectibles-warwick","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Warwick","RI","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/rhode_island/warwick.html","","","ddg_targeted","false","true"
"Dad's Gallery of Stars","3400 Forest Drive Ste","Columbia","SC","US","","803-782-5167","","","","{Cards}","","https://www.sportscard-stores.com/store/548/columbia/dads-gallery-stars","","","ddg_targeted","false","true"
"Spring Valley Trading Cards","","Columbia","SC","US","","803-888-6866","","","","{TCG}","","https://www.lgsfinder.org/south-carolina/columbia/spring-valley-trading-cards-columbia","","","ddg_targeted","false","true"
"Spring Valley Trading Cards – Columbia, South Carolina","","Columbia","SC","US","","803-888-6866","","","","{TCG}","","https://www.lgsfinder.org/south-carolina/columbia/spring-valley-trading-cards-columbia","","","ddg_targeted","false","true"
"BaseballCardShopsinGreenville,SC| Sports Memorabilia Stores...","2738 N Pleasantburg Dr","Greenville","SC","US","","864-203-2313","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/greenville-sc-baseball-card-shops/","","","ddg_targeted","false","true"
"BaseballCardShopsinGreenville,SC|SportsMemorabilia Stores...","500 Congaree Rd Ste# 8102","Greenville","SC","US","","864-203-7425","","","","{Sports,TCG,Collectibles}","","https://ballcardgenius.com/local-shop-finder/greenville-sc-baseball-card-shops/","","","ddg_targeted","false","true"
"Upstate Card Show","","Spartanburg","SC","US","","864-978-7710","","","","{TCG}","","https://www.upstatecardshow.com/","","","ddg_targeted","false","true"
"Rainbow Comics, Cards & Collectibles","","Sioux Falls","SD","US","","605-338-9519","","","","{Comics,TCG,Collectibles}","","https://www.lgsfinder.org/south-dakota/sioux-falls/rainbow-comics-cards-collectibles-sioux-falls","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Sioux Falls","SD","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/south_dakota/sioux_falls.html","","","ddg_targeted","false","true"
"Best 9SportsCardsMemorabiliainBartlett,TNwith Reviews","","Bartlett","TN","US","","(615) 953-8274","","","","{Sports,TCG,Collectibles}","","","","","ddg_targeted","false","true"
"LocalCardShops| The Bench","","Bartlett","TN","US","","901.372.1408","","","","{TCG}","","https://thebenchtrading.com/threads/local-card-shops.483480/","","","ddg_targeted","false","true"
"All Star Case Breaks","7550 E Brainerd Rd Suite 125Chattanooga","Chattanooga","TN","US","","(423) 894-3087","","","","{Cards}","","https://www.allstarcasebreaks.com/","","","ddg_targeted","false","true"
"All Star Sports Cards","","Chattanooga","TN","US","","423-894-3087","","","","{Sports,TCG}","","https://www.lgsfinder.org/tennessee/chattanooga/all-star-sports-cards-chattanooga","","","ddg_targeted","false","true"
"Marty's Trading Card Exchange","","Chattanooga","TN","US","","423-648-7037","","","","{TCG}","","https://www.lgsfinder.org/tennessee/chattanooga/martys-trading-card-exchange-cranks-tcg-chattanooga","","","ddg_targeted","false","true"
"Marty's Trading Card Exchange (Cranks TCG) – Chattanooga ...","","Chattanooga","TN","US","","423-648-7037","","","","{TCG}","","https://www.lgsfinder.org/tennessee/chattanooga/martys-trading-card-exchange-cranks-tcg-chattanooga","","","ddg_targeted","false","true"
"Academy Sports + Outdoors","","Collierville","TN","US","","901) 850-3650","","","","{Sports}","","","","","ddg_targeted","false","true"
"Sports Cards, Memorabilia, Autographs, Hobby Boxes","7519 Capital Drive Germantown","Collierville","TN","US","","901-757-4080","","","","{Sports,TCG,Collectibles}","","http://www.triplecrownsportscards.com/","","","ddg_targeted","false","true"
"931 Sports Cards & Collectibles","","Cookeville","TN","US","","931-526-2311","","","","{Sports,TCG,Collectibles}","","https://www.lgsfinder.org/tennessee/cookeville/931-sports-cards-collectibles-cookeville","","","ddg_targeted","false","true"
"931 Sports Cards & Collectibles – Cookeville, Tennessee","","Cookeville","TN","US","","931-854-1919","","","","{Sports,TCG,Collectibles}","","https://www.lgsfinder.org/tennessee/cookeville/931-sports-cards-collectibles-cookeville","","","ddg_targeted","false","true"
"PSA Dealer: 931 Sports Cards & Collectibles","620 South Jefferson Ave","Cookeville","TN","US","","931-854-1919","","","","{Sports,TCG,Collectibles}","","https://www.psacard.com/dealers/detail/931-sports-cards-collectibles/5260","","","ddg_targeted","false","true"
"Card Shops","209 S Royal Oaks Blvd #116Franklin","Franklin","TN","US","","(615) 790-2392","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=2193","","","ddg_targeted","false","true"
"Jackson'sCardShop-Jackson,TN| SportsCard-Stores.Com","143 B STONEBROOK PL","Jackson","TN","US","","731-664-6726","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/779/jackson/jacksons-card-shop","","","ddg_targeted","false","true"
"Services","","Jackson","TN","US","","(731) 300-3222","","","","{Cards}","","https://aceofjackson.com/services/","","","ddg_targeted","false","true"
"The Supply Place","100 product categories to","Jackson","TN","US","","(731) 300-3222","","","","{Cards}","","https://aceofjackson.com/the-supply-place/","","","ddg_targeted","false","true"
"[Suitable Self Storage","","Jackson","TN","US","","(731) 427-1300","","","","{Cards}","","https://storageauctions.com/storage-directory/storage-details/988","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Johnson City","TN","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/tennessee/johnson_city.html","","","ddg_targeted","false","true"
"HBZ Sports Cards","","Kingsport","TN","US","","423-765-0373","","","","{Sports,TCG}","","https://www.lgsfinder.org/tennessee/kingsport/hbz-sports-cards-kingsport","","","ddg_targeted","false","true"
"HBZ Sports Cards – Kingsport, Tennessee","","Kingsport","TN","US","","423-765-0373","","","","{Sports,TCG}","","https://www.lgsfinder.org/tennessee/kingsport/hbz-sports-cards-kingsport","","","ddg_targeted","false","true"
"TargetKingsportStore,Kingsport,TN","","Kingsport","TN","US","","(423) 578-1726","","","","{Sports}","","https://www.target.com/sl/kingsport/2332","","","ddg_targeted","false","true"
"[24 Hr Self Storage","","Kingsport","TN","US","","(423) 430-6811","","","","{Cards}","","https://storageauctions.com/storage-directory/storage-details/2864","","","ddg_targeted","false","true"
"Play To Win Games","3903 Western Ave Knoxville","Knoxville","TN","US","","(865) 910-8357","","","","{Games}","","","","","ddg_targeted","false","true"
"Sport Card Investments","6931 Maynardville Pike Ste AKnoxville","Knoxville","TN","US","","(865) 922-4442","","","","{Sports,TCG}","","","","","ddg_targeted","false","true"
"Sports Treasures","4819 N Broadway St Knoxville","Knoxville","TN","US","","(865) 688-2273","","","","{Sports}","","","","","ddg_targeted","false","true"
"JD's Sports Cards","3435 Scott St· Memphis","Memphis","TN","US","","(901) 833-9091","","","","{Sports,TCG}","","","","","ddg_targeted","false","true"
"Nashcards","2269 N Germantown Pkwy","Memphis","TN","US","","(901) 425-3447","","","","{TCG}","","https://www.facebook.com/nashcardsmemphis/","","","ddg_targeted","false","true"
"The Sports Authority","1185 Ridgeway RoadMemphis","Memphis","TN","US","","(901) 683-7724","","","","{Sports}","","http://www.findbicycleshops.net/shops/tennessee/the_sports_authority_tn.html","","","ddg_targeted","false","true"
"Cards R Fun","16125 OLD HICKORY BLVD","Nashville","TN","US","","615-832-3216","","","","{TCG}","","https://www.sportscard-stores.com/store/446/nashville/cards-r-fun","","","ddg_targeted","false","true"
"Superiorsportsinvestments.com","2201 Brookhollow Plaza Dr Suite 145Arlington","Arlington","TX","US","","682-706-8990","","","","{Sports}","","https://superiorsportsinvestments.com/","","","ddg_targeted","false","true"
"The Card House Trading Cards and Collectibles","","Arlington","TX","US","","817-765-2323","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/texas/arlington/the-card-house-trading-cards-and-collectibles-arlington","","","ddg_targeted","false","true"
"Card Traders of Austin","","Austin","TX","US","","737-209-0169","","","","{TCG}","","https://www.lgsfinder.org/texas/austin/card-traders-of-austin-austin","","","ddg_targeted","false","true"
"Capt. John's Sports Cards and Collectibles","","Corpus Christi","TX","US","","361-774-0800","","","","{Sports,TCG,Collectibles}","","https://www.lgsfinder.org/texas/corpus-christi/capt-johns-sports-cards-and-collectibles-corpus-christi","","","ddg_targeted","false","true"
"Cottens Collectibles","6410 Weber RD","Corpus Christi","TX","US","","361-334-0967","","","","{Collectibles}","","https://cottenscollectibles.com/","","","ddg_targeted","false","true"
"Trading Cards","4738 South Padre Island Drive","Corpus Christi","TX","US","","(361) 239-4277","","","","{TCG}","","https://tronixcc.com/trading-cards","","","ddg_targeted","false","true"
"J and M Sportscards","","El Paso","TX","US","","915-591-5050","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/768/el-paso/j-and-m-sportscards","","","ddg_targeted","false","true"
"Home","","Fort Worth","TX","US","","(817) 585-1399","","","","{Cards}","","https://evolutiontcg.com/","","","ddg_targeted","false","true"
"Faust Stamp and Coin Co.","","Lubbock","TX","US","","806-792-5616","","","","{Cards}","","https://www.sportscard-stores.com/store/627/lubbock/faust-stamp-and-coin-co","","","ddg_targeted","false","true"
